mlsId,price,beds,baths,address,sqFt,parking,taxes,pricePerSqFt,yearBuilt,propertyType,soldDate,listingDate,listingPrice,lat,lon,addressDetails
R2890704,569000.0,1.0,1.0,"10 Renaissance Sq, New Westminster, BC, Canada",682.0,1.0,2137.0,843.0,2005.0,Condo,18/06/2024,2024-06-03,575000.0,49.19994525,-122.9251452049884,"Murano Lofts, 10, Renaissance Square, Quayside, New Westminster, Metro Vancouver Regional District, British Columbia, V3M 2A5, Canada"
R2891598,780000.0,2.0,2.0,"898 Carnarvon St, New Westminster, BC, Canada",1240.0,1.0,3435.0,669.0,2009.0,Condo,17/06/2024,2024-06-05,829900.0,49.2030479,-122.9108495,"Carnarvon Street, Downtown, New Westminster, Metro Vancouver Regional District, British Columbia, V3M 6G3, Canada"
R2874746,723000.0,2.0,2.0,"270 Francis Way, New Westminster, BC, Canada",985.0,1.0,2701.0,751.0,2008.0,Condo,17/06/2024,2024-04-23,739900.0,49.2155042,-122.90012493892733,"270, Francis Way, McBride Sapperton, New Westminster, Metro Vancouver Regional District, British Columbia, V3L 5P5, Canada"
R2893812,520000.0,2.0,1.0,"327 9Th St, New Westminster, BC, Canada",872.0,1.0,1736.0,619.0,1976.0,Condo,16/06/2024,2024-06-11,539900.0,,,
R2892386,640000.0,2.0,2.0,"814 Royal Ave, New Westminster, BC, Canada",824.0,1.0,2503.0,787.0,2007.0,Condo,16/06/2024,2024-06-09,649000.0,49.2028711,-122.91531850815679,"News North, 814, Royal Avenue, Brow of the Hill, New Westminster, Metro Vancouver Regional District, British Columbia, V3M 0J2, Canada"
R2893585,785000.0,2.0,2.0,"935 Ewen Ave, New Westminster, BC, Canada",1412.0,1.0,3047.0,558.0,2005.0,Townhouse,16/06/2024,2024-06-09,789000.0,49.188967,-122.9402088,"Ewen Avenue, Eagle Crest Estates, Queensborough, New Westminster, Metro Vancouver Regional District, British Columbia, V3M 5B8, Canada"
R2890583,720000.0,2.0,2.0,"48 Richmond St, New Westminster, BC, Canada",1102.0,1.0,2604.0,634.0,1992.0,Condo,16/06/2024,2024-06-09,699000.0,49.2165442,-122.894106,"Richmond Street, McBride Sapperton, New Westminster, Metro Vancouver Regional District, British Columbia, V3L 5P5, Canada"
R2877068,630000.0,2.0,2.0,"898 Carnarvon St, New Westminster, BC, Canada",818.0,1.0,2401.0,776.0,2008.0,Condo,15/06/2024,2024-04-29,635000.0,49.2030479,-122.9108495,"Carnarvon Street, Downtown, New Westminster, Metro Vancouver Regional District, British Columbia, V3M 6G3, Canada"
R2865194,634000.0,2.0,2.0,"415 Columbia St E, New Westminster, BC, Canada",793.0,2.0,2192.0,805.0,2007.0,Condo,15/06/2024,2024-04-01,639000.0,49.2224035,-122.8929702,"East Columbia Street, McBride Sapperton, New Westminster, Metro Vancouver Regional District, British Columbia, V3L 3V9, Canada"
R2877448,812000.0,2.0,2.0,"908 Quayside Dr, New Westminster, BC, Canada",901.0,1.0,3295.0,937.0,2019.0,Condo,15/06/2024,2024-04-30,845000.0,49.1998124,-122.9134141,"908, Quayside Drive, Quayside, New Westminster, Metro Vancouver Regional District, British Columbia, V3M 6B9, Canada"
R2890535,1215000.0,4.0,2.0,"12 Royal Ave E, New Westminster, BC, Canada",1773.0,2.0,4364.0,698.0,2008.0,Townhouse,14/06/2024,2024-06-03,1238800.0,,,
R2863277,609000.0,2.0,2.0,"892 Carnarvon St, New Westminster, BC, Canada",814.0,1.0,2394.0,761.0,2009.0,Condo,13/06/2024,2024-03-25,620000.0,49.201214,-122.913903,"892, Carnarvon Street, Downtown, New Westminster, Metro Vancouver Regional District, British Columbia, V3M 1C4, Canada"
R2887481,1100000.0,3.0,2.0,"72 Jamieson Crt, New Westminster, BC, Canada",1877.0,2.0,3626.0,639.0,1991.0,Townhouse,13/06/2024,2024-05-26,1200000.0,49.2159361,-122.8958115,"Jamieson Court, McBride Sapperton, New Westminster, Metro Vancouver Regional District, British Columbia, V3L 5P5, Canada"
R2894292,595000.0,2.0,2.0,"892 Carnarvon St, New Westminster, BC, Canada",779.0,1.0,2401.0,806.0,2009.0,Condo,13/06/2024,2024-06-11,628000.0,49.201214,-122.913903,"892, Carnarvon Street, Downtown, New Westminster, Metro Vancouver Regional District, British Columbia, V3M 1C4, Canada"
R2875901,1345000.0,3.0,2.0,"1205 7Th Ave, New Westminster, BC, Canada",1729.0,4.0,4391.0,792.0,1950.0,SingleFamily,13/06/2024,2024-04-25,1369900.0,,,
R2890769,824990.0,2.0,1.0,"600 Park Cres, New Westminster, BC, Canada",1120.0,2.0,3229.0,736.0,2003.0,Townhouse,12/06/2024,2024-06-04,824990.0,49.2200782,-122.9114692,"Park Crescent, Westerly, Glenbrooke North, New Westminster, Metro Vancouver Regional District, British Columbia, V3L 5T4, Canada"
R2868156,1275000.0,3.0,1.0,"925 1St St, New Westminster, BC, Canada",1728.0,0.0,6143.0,862.0,1941.0,SingleFamily,12/06/2024,2024-04-07,1490000.0,,,
R2893246,525000.0,2.0,1.0,"625 Hamilton St, New Westminster, BC, Canada",1080.0,1.0,2002.0,462.0,1973.0,Condo,11/06/2024,2024-06-10,499900.0,49.21478035,-122.9244413063447,"Casa Del Sol, 625, Hamilton Street, Uptown, Moody Park, New Westminster, Metro Vancouver Regional District, British Columbia, V3L 3C6, Canada"
R2879058,525000.0,2.0,1.0,"315 10Th St, New Westminster, BC, Canada",845.0,1.0,1698.0,649.0,1984.0,Condo,10/06/2024,2024-05-05,549000.0,,,
R2890221,699000.0,2.0,2.0,"7 Rialto Crt, New Westminster, BC, Canada",933.0,1.0,2650.0,749.0,2005.0,Condo,10/06/2024,2024-06-02,699000.0,49.2002191,-122.92618770373667,"7, Rialto Court, Quayside, New Westminster, Metro Vancouver Regional District, British Columbia, V3M 1R2, Canada"
R2885750,440000.0,1.0,1.0,"200 Keary St, New Westminster, BC, Canada",720.0,1.0,1677.0,666.0,2009.0,Condo,10/06/2024,2024-05-21,480000.0,49.2253349,-122.8903601,"Fraser North Nephrology, 200, Keary Street, Sapperton, McBride Sapperton, New Westminster, Metro Vancouver Regional District, British Columbia, V3L 0H4, Canada"
R2884985,445000.0,1.0,1.0,"55 10Th St, New Westminster, BC, Canada",548.0,1.0,1695.0,820.0,1993.0,Condo,10/06/2024,2024-05-20,449900.0,,,
R2890886,610000.0,1.0,1.0,"188 Agnes St, New Westminster, BC, Canada",687.0,1.0,2378.0,901.0,2017.0,Condo,10/06/2024,2024-06-02,619000.0,49.2080341,-122.90317923323906,"The Elliot, 188, Agnes Street, Downtown, New Westminster, Metro Vancouver Regional District, British Columbia, V3L 0H6, Canada"
R2871941,835000.0,2.0,2.0,"300 Salter St, New Westminster, BC, Canada",1057.0,2.0,3062.0,803.0,2020.0,Condo,09/06/2024,2024-04-16,849000.0,49.1898457,-122.92869042816312,"Shoreline, 300, Salter Street, Port Royal, Queensborough, New Westminster, Metro Vancouver Regional District, British Columbia, V3M 0B5, Canada"
R2885950,2300000.0,4.0,3.0,"902 5Th St, New Westminster, BC, Canada",4819.0,2.0,7535.0,497.0,1990.0,SingleFamily,08/06/2024,2024-05-21,2398000.0,,,
R2885436,685000.0,2.0,2.0,"719 Princess St, New Westminster, BC, Canada",1100.0,2.0,2600.0,622.0,1995.0,Condo,08/06/2024,2024-05-20,685000.0,49.2132254,-122.92277520134408,"Stirling Place, 719, Princess Street, Uptown, Moody Park, New Westminster, Metro Vancouver Regional District, British Columbia, V3M 6T9, Canada"
R2890995,2555000.0,3.0,3.0,"904 Chilliwack St, New Westminster, BC, Canada",2785.0,4.0,7861.0,933.0,2010.0,SingleFamily,07/06/2024,2024-06-03,2599000.0,49.229162849999994,-122.90484094659504,"904, Chilliwack Street, Victory Heights, Massey Victory Heights, New Westminster, Metro Vancouver Regional District, British Columbia, V3C 2S9, Canada"
R2886012,809500.0,2.0,2.0,"271 Francis Way, New Westminster, BC, Canada",1051.0,2.0,3221.0,807.0,2016.0,Condo,06/06/2024,2024-05-21,849000.0,49.21647315,-122.89989211336376,"Parkside at Victoria Hill, 271, Francis Way, McBride Sapperton, New Westminster, Metro Vancouver Regional District, British Columbia, V3L 1B1, Canada"
R2887527,1565000.0,5.0,2.0,"2109 9Th Ave, New Westminster, BC, Canada",2400.0,2.0,5747.0,666.0,1945.0,SingleFamily,05/06/2024,2024-05-26,1599900.0,,,
R2869443,800000.0,4.0,1.0,"234 11Th St, New Westminster, BC, Canada",1280.0,0.0,3737.0,624.0,1910.0,SingleFamily,05/06/2024,2024-04-09,799900.0,,,
R2884468,1260000.0,4.0,2.0,"297 Camata St, New Westminster, BC, Canada",1735.0,1.0,5440.0,748.0,2013.0,SingleFamily,05/06/2024,2024-05-16,1298000.0,49.193645450000005,-122.92836351767112,"297, Camata Street, Port Royal, Queensborough, New Westminster, Metro Vancouver Regional District, British Columbia, V3M 5B4, Canada"
R2887455,1980000.0,5.0,4.0,"1728 Edinburgh St, New Westminster, BC, Canada",3296.0,2.0,7127.0,606.0,1960.0,SingleFamily,04/06/2024,2024-05-26,1998000.0,49.20599195,-122.94429036987859,"1728, Edinburgh Street, West End, New Westminster, Metro Vancouver Regional District, British Columbia, V3M 4W6, Canada"
R2880703,670000.0,2.0,2.0,"1135 Quayside Dr, New Westminster, BC, Canada",1158.0,1.0,2366.0,591.0,1989.0,Condo,04/06/2024,2024-05-07,685000.0,49.19927755,-122.91840814822481,"Anchor Pointe, 1135, Quayside Drive, Quayside, New Westminster, Metro Vancouver Regional District, British Columbia, V3M 1K4, Canada"
R2887160,1600000.0,4.0,3.0,"1500 6Th Ave, New Westminster, BC, Canada",2162.0,2.0,6062.0,739.0,2010.0,MultiFamily,04/06/2024,2024-05-26,1598000.0,49.2195661,-122.908408,"6th Avenue, Queens Park, New Westminster, Metro Vancouver Regional District, British Columbia, V3L 5T4, Canada"
R2887224,588000.0,1.0,1.0,"39 6Th St, New Westminster, BC, Canada",743.0,1.0,2188.0,807.0,2008.0,Condo,04/06/2024,2024-05-26,599900.0,49.2189552,-122.927614,"6th Street, Glenbrooke North, New Westminster, Metro Vancouver Regional District, British Columbia, V3N 3N4, Canada"
R2888418,715000.0,2.0,2.0,"615 Hamilton St, New Westminster, BC, Canada",998.0,1.0,2693.0,771.0,2005.0,Condo,04/06/2024,2024-05-28,770000.0,49.21526935,-122.92362725237243,"615, Hamilton Street, Uptown, Moody Park, New Westminster, Metro Vancouver Regional District, British Columbia, V3L 3C6, Canada"
R2866911,635000.0,1.0,1.0,"210 Salter St, New Westminster, BC, Canada",738.0,1.0,2658.0,879.0,2018.0,Condo,04/06/2024,2024-04-04,649000.0,49.1791472,-122.9554474,"Salter Street, Queensborough, New Westminster, Metro Vancouver Regional District, British Columbia, V3M 6E7, Canada"
R2880753,650000.0,2.0,2.0,"1045 Quayside Dr, New Westminster, BC, Canada",1011.0,1.0,2433.0,652.0,1988.0,Condo,03/06/2024,2024-05-07,659900.0,49.1991686,-122.91629235690505,"Quayside Tower 1, 1045, Quayside Drive, Quayside, New Westminster, Metro Vancouver Regional District, British Columbia, V3M 1K4, Canada"
R2888945,1721000.0,5.0,3.0,"838 Chestnut St, New Westminster, BC, Canada",2765.0,5.0,5711.0,632.0,1948.0,SingleFamily,03/06/2024,2024-05-28,1749000.0,49.22946815,-122.90229182373162,"838, Chestnut Street, Victory Heights, Massey Victory Heights, New Westminster, Metro Vancouver Regional District, British Columbia, V3L 4M8, Canada"
R2870478,728000.0,2.0,2.0,"220 Salter St, New Westminster, BC, Canada",954.0,1.0,2817.0,774.0,2013.0,Condo,03/06/2024,2024-04-14,739000.0,49.19428405,-122.92230369299185,"Glasshouse Lofts, 220, Salter Street, Port Royal, Queensborough, New Westminster, Metro Vancouver Regional District, British Columbia, V3M 0B5, Canada"
R2887030,515000.0,1.0,1.0,"898 Carnarvon St, New Westminster, BC, Canada",580.0,1.0,2048.0,689.0,2008.0,Condo,02/06/2024,2024-05-26,399999.0,49.2030479,-122.9108495,"Carnarvon Street, Downtown, New Westminster, Metro Vancouver Regional District, British Columbia, V3M 6G3, Canada"
R2888819,729000.0,2.0,2.0,"1065 Quayside Dr, New Westminster, BC, Canada",1210.0,1.0,2848.0,602.0,1988.0,Condo,02/06/2024,2024-05-26,728800.0,49.1992356,-122.91719425690505,"Quayside Tower 2, 1065, Quayside Drive, Quayside, New Westminster, Metro Vancouver Regional District, British Columbia, V3M 1K4, Canada"
R2884374,740000.0,2.0,2.0,"250 Salter St, New Westminster, BC, Canada",1210.0,1.0,3287.0,619.0,2007.0,Condo,02/06/2024,2024-05-16,750000.0,49.19205565,-122.92532102188271,"Paddlers Landing, 250, Salter Street, Port Royal, Queensborough, New Westminster, Metro Vancouver Regional District, British Columbia, V3M 0B5, Canada"
R2876689,985000.0,3.0,2.0,"612 6Th St, New Westminster, BC, Canada",1579.0,2.0,3727.0,623.0,1999.0,Condo,02/06/2024,2024-04-28,985000.0,49.2189552,-122.927614,"6th Street, Glenbrooke North, New Westminster, Metro Vancouver Regional District, British Columbia, V3N 3N4, Canada"
R2885153,635000.0,2.0,2.0,"892 Carnarvon St, New Westminster, BC, Canada",776.0,1.0,2363.0,818.0,2009.0,Condo,01/06/2024,2024-05-20,635000.0,49.201214,-122.913903,"892, Carnarvon Street, Downtown, New Westminster, Metro Vancouver Regional District, British Columbia, V3M 1C4, Canada"
R2888548,665000.0,2.0,2.0,"1045 Quayside Dr, New Westminster, BC, Canada",1013.0,1.0,0.0,641.0,1988.0,Condo,01/06/2024,2024-05-27,649800.0,49.1991686,-122.91629235690505,"Quayside Tower 1, 1045, Quayside Drive, Quayside, New Westminster, Metro Vancouver Regional District, British Columbia, V3M 1K4, Canada"
R2882560,616000.0,2.0,1.0,"85 8Th Ave, New Westminster, BC, Canada",773.0,1.0,2273.0,813.0,2013.0,Condo,01/06/2024,2024-05-12,629000.0,,,
R2877545,790500.0,2.0,2.0,"258 Nelson's Crt, New Westminster, BC, Canada",874.0,2.0,3015.0,913.0,2020.0,Condo,01/06/2024,2024-04-29,798000.0,49.22439745,-122.89108621141857,"The Columbia, 258, Nelson's Court, Sapperton, McBride Sapperton, New Westminster, Metro Vancouver Regional District, British Columbia, V3L 0H4, Canada"
R2887438,649900.0,2.0,2.0,"315 Knox St, New Westminster, BC, Canada",928.0,1.0,2370.0,700.0,2007.0,Condo,31/05/2024,2024-05-26,649900.0,49.2284951,-122.8957503,"Knox Street, Sapperton, McBride Sapperton, New Westminster, Metro Vancouver Regional District, British Columbia, V3L 3X1, Canada"
R2866455,495000.0,1.0,1.0,"720 Carnarvon St, New Westminster, BC, Canada",680.0,1.0,1745.0,735.0,1995.0,Condo,30/05/2024,2024-04-03,500000.0,49.2028081,-122.9110028,"720, Carnarvon Street, Downtown, New Westminster, Metro Vancouver Regional District, British Columbia, V3M 1E7, Canada"
R2887074,549000.0,2.0,2.0,"209 Carnarvon St, New Westminster, BC, Canada",919.0,2.0,1698.0,597.0,1976.0,Condo,30/05/2024,2024-05-26,549000.0,49.207192750000004,-122.90380237092177,"209, Carnarvon Street, Downtown, New Westminster, Metro Vancouver Regional District, British Columbia, V3L 1A7, Canada"
R2854141,1100000.0,3.0,2.0,"245 Francis Way, New Westminster, BC, Canada",1468.0,2.0,4422.0,768.0,2007.0,Townhouse,30/05/2024,2024-03-03,1128000.0,49.2165309,-122.9007296,"Francis Way, McBride Sapperton, New Westminster, Metro Vancouver Regional District, British Columbia, V3L 5P5, Canada"
R2876163,640000.0,2.0,2.0,"1250 Quayside Dr, New Westminster, BC, Canada",1022.0,1.0,2429.0,636.0,1990.0,Condo,30/05/2024,2024-05-05,650000.0,49.198481799999996,-122.9216988,"The Promenade, 1250, Quayside Drive, Quayside, New Westminster, Metro Vancouver Regional District, British Columbia, V3M 4G9, Canada"
R2888311,1350000.0,4.0,3.0,"72 Jamieson Crt, New Westminster, BC, Canada",2780.0,4.0,4500.0,465.0,1991.0,Townhouse,30/05/2024,2024-05-28,1295000.0,49.2159361,-122.8958115,"Jamieson Court, McBride Sapperton, New Westminster, Metro Vancouver Regional District, British Columbia, V3L 5P5, Canada"
R2865038,621000.0,3.0,2.0,"620 7Th Ave, New Westminster, BC, Canada",1266.0,1.0,2215.0,513.0,1976.0,Condo,30/05/2024,2024-04-01,650000.0,,,
R2883858,610000.0,2.0,1.0,"220 11Th St, New Westminster, BC, Canada",968.0,1.0,2164.0,639.0,1992.0,Condo,30/05/2024,2024-05-13,619000.0,,,
R2886927,1800000.0,5.0,2.0,"78 Courtney Cres, New Westminster, BC, Canada",2676.0,3.0,6967.0,691.0,1964.0,SingleFamily,29/05/2024,2024-05-23,1850000.0,49.2257434,-122.913085,"Courtney Crescent, Victory Heights, Massey Victory Heights, New Westminster, Metro Vancouver Regional District, British Columbia, V3L 4J3, Canada"
R2856036,495000.0,2.0,1.0,"45 4th St, New Westminster, BC, Canada",825.0,1.0,1870.0,604.0,1980.0,Condo,29/05/2024,2024-03-04,499000.0,,,
R2885817,641000.0,2.0,2.0,"14 Begbie St, New Westminster, BC, Canada",889.0,1.0,2332.0,731.0,2009.0,Condo,28/05/2024,2024-05-21,650000.0,49.2019063,-122.9104862,"Begbie Street, Downtown, New Westminster, Metro Vancouver Regional District, British Columbia, V3M 1E7, Canada"
R2883246,502000.0,1.0,1.0,"833 Agnes St, New Westminster, BC, Canada",541.0,1.0,1947.0,961.0,2006.0,Condo,27/05/2024,2024-05-14,520000.0,49.2020047,-122.9157775556207,"833, Agnes Street, Downtown, New Westminster, Metro Vancouver Regional District, British Columbia, V3L 4R6, Canada"
R2863349,430000.0,1.0,1.0,"838 Agnes St, New Westminster, BC, Canada",574.0,1.0,1708.0,775.0,1993.0,Condo,27/05/2024,2024-03-24,445000.0,49.2016115,-122.9152249444358,"838, Agnes Street, Downtown, New Westminster, Metro Vancouver Regional District, British Columbia, V3L 4R6, Canada"
R2885814,732500.0,2.0,2.0,"28 Royal Ave E, New Westminster, BC, Canada",931.0,1.0,2958.0,804.0,2018.0,Condo,27/05/2024,2024-05-21,748888.0,49.2143224,-122.8975696,"Mira Caffe, 28, East Royal Avenue, McBride Sapperton, New Westminster, Metro Vancouver Regional District, British Columbia, V3L 1B1, Canada"
