mlsId,beds,baths,address,sqFt,parking,taxes,pricePerSqFt,yearBuilt,propertyType,listingDate,listingPrice
R2905893,4,3,"8932 143a St, Surrey, BC, Canada",2249.0,4,5012.0,622.0,1986,SingleFamily,14/07/2024,1399900.0
R2903231,6,2,"11059 146 A St, Surrey, BC, Canada",2460.0,8,5544.0,609.0,1958,SingleFamily,14/07/2024,1499999.0
R2905613,3,2,"13708 90 A Ave, Surrey, BC, Canada",1848.0,8,4958.0,865.0,1986,SingleFamily,14/07/2024,1599900.0
R2905844,2,2,"15350 19a Ave, Surrey, BC, Canada",1173.0,1,2405.0,553.0,1996,Condo,11/07/2024,649000.0
R2905221,5,3,"2898 161b St, Surrey, BC, Canada",3079.0,4,5778.0,582.0,2014,SingleFamily,11/07/2024,1795000.0
R2905254,3,2,"15833 26 Ave, Surrey, BC, Canada",1649.0,2,3410.0,651.0,2008,Townhouse,11/07/2024,1075000.0
R2905736,4,3,"15071 91a Ave, Surrey, BC, Canada",2448.0,0,5021.0,1633.0,1984,SingleFamily,11/07/2024,4000000.0
R2905093,2,2,"19530 65 Ave, Surrey, BC, Canada",947.0,1,2264.0,686.0,2012,Condo,11/07/2024,650000.0
R2905215,3,2,"16016 82 Ave, Surrey, BC, Canada",1550.0,2,3038.0,561.0,1994,Townhouse,11/07/2024,870000.0
R2905235,2,2,"16398 64 Ave, Surrey, BC, Canada",825.0,0,2265.0,775.0,2015,Condo,11/07/2024,640000.0
R2904198,4,2,"12549 94a Ave, Surrey, BC, Canada",1417.0,6,4714.0,1057.0,1958,SingleFamily,10/07/2024,1499000.0
R2904824,3,2,"9974 117St, Surrey, BC, Canada",2301.0,6,4356.0,586.0,1981,SingleFamily,10/07/2024,1348880.0
R2904872,1,1,"13775 74 Ave, Surrey, BC, Canada",659.0,1,1545.0,644.0,1985,Condo,10/07/2024,425000.0
R2904793,7,6,"15903 88 Ave, Surrey, BC, Canada",2962.0,5,3589.0,607.0,2024,MultiFamily,10/07/2024,1799988.0
R2904996,3,2,"17434 20 Ave, Surrey, BC, Canada",1680.0,3,5527.0,1041.0,1980,SingleFamily,10/07/2024,1749900.0
R2905048,3,2,"13696 100 Ave, Surrey, BC, Canada",1004.0,1,3001.0,884.0,2017,Condo,10/07/2024,888000.0
R2904833,3,2,"18565 62 Ave, Surrey, BC, Canada",1845.0,6,4769.0,758.0,1989,SingleFamily,10/07/2024,1399000.0
R2905072,3,2,"16635 79 A Ave, Surrey, BC, Canada",1660.0,6,4795.0,843.0,1987,SingleFamily,10/07/2024,1399900.0
R2905701,2,2,"13688 100 Ave, Surrey, BC, Canada",844.0,1,2253.0,732.0,2011,Condo,10/07/2024,618000.0
R2904181,10,9,"13880 78a Ave, Surrey, BC, Canada",6643.0,5,8894.0,421.0,2020,SingleFamily,09/07/2024,2799999.0
R2904960,1,1,"13929 105 Blvd, Surrey, BC, Canada",570.0,1,1625.0,857.0,2022,Condo,10/07/2024,489000.0
R2904354,2,1,"6220 Greenside Dr W, Surrey, BC, Canada",980.0,2,2193.0,662.0,1978,Townhouse,10/07/2024,649000.0
R2904579,4,3,"13918 58 Ave, Surrey, BC, Canada",2351.0,2,3661.0,382.0,2000,Townhouse,10/07/2024,899000.0
R2904552,3,2,"16433 19 Ave, Surrey, BC, Canada",1449.0,2,3120.0,645.0,2019,Townhouse,10/07/2024,935000.0
R2904446,3,2,"2780 150St, Surrey, BC, Canada",1730.0,2,4626.0,708.0,2000,MultiFamily,10/07/2024,1225000.0
R2904377,4,3,"16995 64 Ave, Surrey, BC, Canada",2621.0,2,4034.0,419.0,2003,Townhouse,09/07/2024,1099900.0
R2903804,6,2,"9387 140St, Surrey, BC, Canada",2348.0,6,5594.0,596.0,1963,SingleFamily,09/07/2024,1399900.0
R2904236,4,2,"7518 138St, Surrey, BC, Canada",2011.0,2,3308.0,446.0,2006,Townhouse,09/07/2024,898000.0
R2905026,4,2,"1428 129a St, Surrey, BC, Canada",2131.0,6,5130.0,844.0,1979,SingleFamily,09/07/2024,1799900.0
R2904345,4,2,"16247 Glenwood Cres S, Surrey, BC, Canada",2524.0,8,5395.0,653.0,1986,SingleFamily,09/07/2024,1650000.0
R2904682,3,2,"16589 25 Ave, Surrey, BC, Canada",1687.0,2,3945.0,650.0,2021,Townhouse,09/07/2024,1098000.0
R2904828,4,4,"12574 22 Ave, Surrey, BC, Canada",3206.0,6,7348.0,841.0,1966,SingleFamily,09/07/2024,2699000.0
R2904643,3,2,"13727 74 Ave, Surrey, BC, Canada",1026.0,0,1900.0,583.0,1996,Condo,09/07/2024,599000.0
R2903530,2,1,"13399 104 Ave, Surrey, BC, Canada",775.0,1,2005.0,729.0,2009,Condo,09/07/2024,565000.0
R2903763,4,3,"118 172 A St, Surrey, BC, Canada",2143.0,0,4436.0,690.0,2009,SingleFamily,09/07/2024,1479000.0
R2904550,6,7,"13685 30 Ave, Surrey, BC, Canada",10085.0,15,44346.0,881.0,1982,SingleFamily,09/07/2024,8888000.0
R2904197,3,2,"11255 132St, Surrey, BC, Canada",1461.0,2,2584.0,547.0,2007,Townhouse,09/07/2024,799999.0
R2904694,5,4,"7337 192St, Surrey, BC, Canada",2511.0,2,4016.0,477.0,2011,MultiFamily,09/07/2024,1199000.0
R2903494,4,4,"17538 100 Ave, Surrey, BC, Canada",1896.0,2,1728.0,619.0,2024,Townhouse,08/07/2024,1174999.0
R2903541,6,3,"19370 73 A Ave, Surrey, BC, Canada",3243.0,3,5572.0,456.0,2008,SingleFamily,08/07/2024,1479000.0
R2903321,2,2,"15436 31 Ave, Surrey, BC, Canada",950.0,2,2332.0,757.0,2020,Condo,08/07/2024,719900.0
R2904326,3,2,"12585 72 Ave, Surrey, BC, Canada",1650.0,1,2643.0,575.0,2006,Townhouse,08/07/2024,950000.0
R2903774,3,1,"13880 74 Ave, Surrey, BC, Canada",1330.0,1,2560.0,571.0,1980,Townhouse,08/07/2024,759999.0
R2903696,4,2,"19255 Aloha Dr, Surrey, BC, Canada",1905.0,2,3402.0,550.0,2021,Townhouse,08/07/2024,1049000.0
R2904419,4,3,"15850 85 Ave, Surrey, BC, Canada",2013.0,2,3805.0,530.0,2021,Townhouse,09/07/2024,1068800.0
R2903697,3,3,"7177 179St, Surrey, BC, Canada",2047.0,3,3341.0,575.0,2011,Townhouse,08/07/2024,1179000.0
R2904284,7,6,"13585 28 Ave, Surrey, BC, Canada",7530.0,15,23111.0,703.0,2012,SingleFamily,08/07/2024,5298000.0
R2903674,3,2,"15210 Guildford Dr, Surrey, BC, Canada",1250.0,1,2433.0,527.0,1997,Condo,08/07/2024,658800.0
R2902602,1,1,"5977 177 B St, Surrey, BC, Canada",810.0,1,1738.0,512.0,1996,Condo,08/07/2024,415000.0
R2903771,0,1,"13438 Central Ave, Surrey, BC, Canada",300.0,0,1505.0,1229.0,2019,Condo,08/07/2024,368800.0
R2904175,2,2,"16398 64 Ave, Surrey, BC, Canada",853.0,2,2295.0,736.0,2015,Condo,08/07/2024,628000.0
R2904099,4,3,"3233 147St, Surrey, BC, Canada",3369.0,2,5409.0,608.0,2014,SingleFamily,08/07/2024,2049999.0
R2903662,2,2,"6841 138St, Surrey, BC, Canada",1922.0,2,2566.0,379.0,1989,Townhouse,08/07/2024,729000.0
R2905002,2,2,"13239 Old Yale Rd, Surrey, BC, Canada",1098.0,2,2353.0,655.0,2009,Townhouse,08/07/2024,720000.0
R2903780,4,3,"12070 76 Ave, Surrey, BC, Canada",1816.0,0,2721.0,450.0,2005,Townhouse,08/07/2024,819000.0
R2904587,6,3,"10672 164a St, Surrey, BC, Canada",4049.0,4,7152.0,444.0,2003,SingleFamily,08/07/2024,1799000.0
R2905203,3,1,"12480 78 Ave, Surrey, BC, Canada",1433.0,0,4141.0,836.0,1983,SingleFamily,08/07/2024,1198000.0
R2903852,4,2,"15868 85 Ave, Surrey, BC, Canada",1680.0,3,3375.0,654.0,2004,Townhouse,08/07/2024,1099000.0
R2902893,2,2,"13959 16 Ave, Surrey, BC, Canada",902.0,2,1831.0,576.0,1989,Condo,08/07/2024,520000.0
R2901923,2,2,"2450 161 A St, Surrey, BC, Canada",1220.0,2,3040.0,659.0,2008,Townhouse,08/07/2024,804000.0
R2904081,4,3,"18090 67b Ave, Surrey, BC, Canada",3071.0,4,5304.0,569.0,2017,SingleFamily,08/07/2024,1749999.0
R2903898,6,2,"14959 90 A Ave, Surrey, BC, Canada",2152.0,4,5007.0,696.0,1980,SingleFamily,08/07/2024,1499000.0
R2904331,2,2,"2929 156St, Surrey, BC, Canada",1440.0,3,2903.0,607.0,2011,Townhouse,08/07/2024,875000.0
R2904421,7,3,"18247 68 Ave, Surrey, BC, Canada",3081.0,2,6228.0,551.0,1998,SingleFamily,08/07/2024,1699000.0
R2904335,7,4,"9234 156St, Surrey, BC, Canada",4135.0,6,8775.0,622.0,1980,SingleFamily,08/07/2024,2575000.0
R2904269,1,1,"13428 105 Ave, Surrey, BC, Canada",646.0,1,2302.0,986.0,2023,Condo,08/07/2024,637000.0
R2903860,4,4,"17082 102a Ave, Surrey, BC, Canada",3290.0,4,5773.0,575.0,1992,SingleFamily,07/07/2024,1895000.0
R2903395,5,4,"19135 70 Ave, Surrey, BC, Canada",2834.0,3,6319.0,564.0,2007,SingleFamily,07/07/2024,1599800.0
R2903449,4,2,"2438 148St, Surrey, BC, Canada",2275.0,4,5505.0,861.0,1994,SingleFamily,07/07/2024,1960000.0
R2903258,6,4,"1934 127a St, Surrey, BC, Canada",2729.0,0,6029.0,688.0,1975,SingleFamily,07/07/2024,1879900.0
R2903986,3,2,"2925 King George Blvd, Surrey, BC, Canada",1774.0,2,3606.0,563.0,2011,Townhouse,07/07/2024,999000.0
R2902901,5,3,"15097 95 Ave, Surrey, BC, Canada",2059.0,6,4833.0,679.0,1986,SingleFamily,07/07/2024,1399900.0
R2902832,6,3,"11385 136 A St, Surrey, BC, Canada",2468.0,6,4696.0,647.0,1959,SingleFamily,07/07/2024,1599000.0
R2903134,3,2,"16685 25 Ave, Surrey, BC, Canada",1377.0,2,2727.0,644.0,2021,Townhouse,07/07/2024,888000.0
R2903029,1,1,"8068 120 A St, Surrey, BC, Canada",906.0,1,2074.0,617.0,1995,Condo,07/07/2024,559900.0
R2903925,3,1,"7955 138 A St, Surrey, BC, Canada",1270.0,3,4032.0,786.0,1979,SingleFamily,07/07/2024,998800.0
R2902845,6,3,"17187 64a Ave, Surrey, BC, Canada",3254.0,0,5118.0,460.0,2006,SingleFamily,07/07/2024,1499000.0
R2903205,5,4,"15674 101 Ave, Surrey, BC, Canada",2365.0,6,4768.0,663.0,1983,SingleFamily,07/07/2024,1569987.0
R2902889,3,1,"17233 60 Ave, Surrey, BC, Canada",2343.0,0,4343.0,640.0,1974,SingleFamily,07/07/2024,1499777.0
R2903241,7,4,"14382 88 Ave, Surrey, BC, Canada",3195.0,8,7432.0,500.0,1992,SingleFamily,07/07/2024,1598888.0
R2902994,2,1,"13308 Central Ave, Surrey, BC, Canada",658.0,1,2139.0,758.0,2019,Condo,07/07/2024,499000.0
R2904573,2,2,"15188 29 A Ave, Surrey, BC, Canada",973.0,1,2516.0,728.0,2014,Condo,07/07/2024,709000.0
R2902816,3,2,"6050 166St, Surrey, BC, Canada",1915.0,2,3079.0,495.0,2004,Townhouse,07/07/2024,949000.0
R2902942,9,4,"7636 147 A St, Surrey, BC, Canada",4131.0,6,6873.0,435.0,1999,SingleFamily,07/07/2024,1799900.0
R2904101,4,2,"13500 Balsam Cres, Surrey, BC, Canada",3184.0,5,9186.0,1067.0,1974,SingleFamily,07/07/2024,3398000.0
R2903296,0,1,"13685 102 Ave, Surrey, BC, Canada",361.0,0,1684.0,1077.0,2022,Condo,07/07/2024,389000.0
R2903806,2,1,"10620 150St, Surrey, BC, Canada",1017.0,1,2084.0,657.0,1980,Townhouse,07/07/2024,669000.0
R2903931,2,2,"13383 108 Ave, Surrey, BC, Canada",999.0,1,2049.0,578.0,1994,Condo,07/07/2024,578000.0
R2903688,4,3,"2313 Chantrell Park Dr, Surrey, BC, Canada",2948.0,4,8326.0,909.0,2002,SingleFamily,07/07/2024,2680000.0
R2904162,10,7,"9350 127a St, Surrey, BC, Canada",5683.0,8,7872.0,474.0,2017,SingleFamily,07/07/2024,2699000.0
R2904366,6,4,"8237 167 A St, Surrey, BC, Canada",2991.0,0,6287.0,543.0,1993,SingleFamily,07/07/2024,1625000.0
R2903511,7,5,"5827 140St, Surrey, BC, Canada",5477.0,6,7866.0,438.0,2014,SingleFamily,07/07/2024,2399999.0
R2901716,4,3,"2738 158St, Surrey, BC, Canada",2007.0,2,3482.0,572.0,2008,Townhouse,07/07/2024,1150000.0
R2902704,6,3,"16825 60 Ave, Surrey, BC, Canada",3015.0,0,3438.0,364.0,2005,SingleFamily,07/07/2024,1099000.0
R2903019,3,2,"2958 159St, Surrey, BC, Canada",1582.0,3,3644.0,624.0,2016,Townhouse,07/07/2024,988000.0
R2903495,2,3,"15235 Sitka Dr, Surrey, BC, Canada",1229.0,2,2586.0,780.0,2022,Townhouse,07/07/2024,959000.0
R2903086,2,2,"19448 68 Ave, Surrey, BC, Canada",1110.0,2,2536.0,656.0,2007,Townhouse,07/07/2024,729000.0
R2905065,4,3,"13838 Crescent Rd, Surrey, BC, Canada",3428.0,2,9825.0,1152.0,1977,SingleFamily,07/07/2024,3950000.0
R2902970,7,6,"6302 181a St, Surrey, BC, Canada",4136.0,4,4776.0,531.0,2024,SingleFamily,07/07/2024,2200000.0
R2902947,3,2,"7250 144St, Surrey, BC, Canada",1601.0,3,3396.0,560.0,2000,Townhouse,07/07/2024,898000.0
R2904164,2,1,"9635 121St, Surrey, BC, Canada",995.0,1,1871.0,590.0,1985,Condo,07/07/2024,588000.0
R2902833,4,3,"15579 17 Ave, Surrey, BC, Canada",2240.0,8,6115.0,803.0,1978,SingleFamily,07/07/2024,1799000.0
R2903146,3,2,"19097 64 Ave, Surrey, BC, Canada",1390.0,1,3051.0,600.0,2015,Townhouse,07/07/2024,835000.0
R2902428,2,2,"10584 153St, Surrey, BC, Canada",1388.0,1,1920.0,496.0,1987,Townhouse,04/07/2024,689000.0
R2902397,2,2,"15075 60 Ave, Surrey, BC, Canada",1156.0,2,2828.0,648.0,2004,Townhouse,04/07/2024,749888.0
R2902182,6,4,"14233 61 B Ave, Surrey, BC, Canada",3615.0,5,6752.0,552.0,2020,SingleFamily,04/07/2024,1999000.0
R2902409,4,2,"2687 158St, Surrey, BC, Canada",2188.0,4,4044.0,571.0,2014,Townhouse,04/07/2024,1250000.0
R2902690,4,2,"11261 Lansdowne Dr, Surrey, BC, Canada",1412.0,4,4075.0,938.0,1958,SingleFamily,04/07/2024,1325000.0
R2902541,1,2,"7171 121St, Surrey, BC, Canada",996.0,2,1912.0,620.0,1991,Condo,04/07/2024,618350.0
R2902482,3,2,"2689 Parkway Dr, Surrey, BC, Canada",2236.0,2,3359.0,514.0,2008,Townhouse,04/07/2024,1150000.0
R2900729,3,1,"8555 King George Blvd, Surrey, BC, Canada",1130.0,2,2221.0,751.0,1978,Townhouse,04/07/2024,849000.0
R2902516,5,3,"6961 144a St, Surrey, BC, Canada",2187.0,2,5646.0,594.0,2007,SingleFamily,04/07/2024,1299900.0
R2902114,2,2,"13888 70 Ave, Surrey, BC, Canada",1900.0,4,2678.0,367.0,1994,Townhouse,03/07/2024,699000.0
R2902432,4,3,"6383 140St, Surrey, BC, Canada",1714.0,2,3291.0,524.0,2012,Townhouse,04/07/2024,899000.0
R2901889,6,3,"10892 164a St, Surrey, BC, Canada",3872.0,4,7297.0,490.0,2000,SingleFamily,03/07/2024,1899900.0
R2902797,3,2,"12447 77a Ave, Surrey, BC, Canada",1457.0,2,4162.0,686.0,1985,SingleFamily,04/07/2024,999879.0
R2901679,5,2,"11308 Royal Cres, Surrey, BC, Canada",2124.0,8,4244.0,682.0,1959,SingleFamily,03/07/2024,1450000.0
R2902134,6,4,"6681 123St, Surrey, BC, Canada",3091.0,8,6407.0,323.0,1997,SingleFamily,04/07/2024,999000.0
R2902025,4,2,"8062 138St, Surrey, BC, Canada",2240.0,2,4216.0,579.0,1986,SingleFamily,03/07/2024,1299000.0
R2902020,4,2,"11565 96a Ave, Surrey, BC, Canada",1180.0,3,4193.0,1050.0,1958,SingleFamily,03/07/2024,1239900.0
R2901929,4,2,"8717 159St, Surrey, BC, Canada",1613.0,2,3159.0,542.0,2005,Townhouse,03/07/2024,875000.0
R2902681,4,3,"2738 158St, Surrey, BC, Canada",2210.0,2,3790.0,560.0,2009,Townhouse,03/07/2024,1238000.0
R2901938,1,1,"10455 University Dr, Surrey, BC, Canada",651.0,1,1881.0,669.0,2007,Condo,03/07/2024,435900.0
R2901974,2,2,"15541 87a Ave, Surrey, BC, Canada",1286.0,2,2830.0,622.0,1986,Townhouse,03/07/2024,799900.0
R2901604,10,9,"13830 78a Ave, Surrey, BC, Canada",6700.0,10,4471.0,485.0,2024,SingleFamily,03/07/2024,3250000.0
R2901901,3,2,"6833 142 A St, Surrey, BC, Canada",1810.0,6,5420.0,872.0,1989,SingleFamily,03/07/2024,1579000.0
R2902492,2,2,"2960 151St, Surrey, BC, Canada",853.0,1,2246.0,767.0,2018,Condo,03/07/2024,655000.0
R2902695,2,1,"14438 72 Ave, Surrey, BC, Canada",665.0,1,2115.0,881.0,2022,Condo,03/07/2024,586300.0
R2902037,1,1,"13321 102a Ave, Surrey, BC, Canada",585.0,1,1799.0,768.0,2009,Condo,03/07/2024,449800.0
R2901986,4,3,"19250 65 Ave, Surrey, BC, Canada",1433.0,2,2960.0,593.0,2005,Townhouse,03/07/2024,849999.0
R2902818,3,3,"17097 64 Ave, Surrey, BC, Canada",2144.0,2,3690.0,522.0,2003,Townhouse,03/07/2024,1120000.0
R2902187,3,2,"6388 140St, Surrey, BC, Canada",1498.0,2,3220.0,533.0,2016,Townhouse,03/07/2024,799900.0
R2902280,3,2,"7140 132St, Surrey, BC, Canada",1616.0,4,3261.0,550.0,1993,Townhouse,03/07/2024,889000.0
R2901531,4,3,"14285 67 Ave, Surrey, BC, Canada",1825.0,0,4979.0,712.0,1989,SingleFamily,02/07/2024,1299888.0
R2901887,8,6,"19351 71 Ave, Surrey, BC, Canada",4022.0,4,3982.0,472.0,2023,SingleFamily,02/07/2024,1899000.0
R2901976,4,3,"10433 158St, Surrey, BC, Canada",2099.0,2,3553.0,475.0,2017,Townhouse,02/07/2024,997222.0
R2900840,2,2,"13888 70 Ave, Surrey, BC, Canada",1641.0,2,2473.0,425.0,1997,Townhouse,02/07/2024,699000.0
R2901733,4,3,"2280 163St, Surrey, BC, Canada",1948.0,2,3589.0,589.0,2016,Townhouse,02/07/2024,1148000.0
R2901199,5,3,"15703 95 Ave, Surrey, BC, Canada",2710.0,0,5006.0,560.0,1988,SingleFamily,02/07/2024,1518000.0
R2901443,1,1,"13696 100 Ave, Surrey, BC, Canada",448.0,1,1810.0,1002.0,2017,Condo,02/07/2024,449000.0
R2901602,2,2,"6956 193St, Surrey, BC, Canada",1310.0,2,2930.0,534.0,2009,Townhouse,02/07/2024,699997.0
R2901258,2,2,"16433 64 Ave, Surrey, BC, Canada",1697.0,2,3488.0,647.0,2009,Condo,02/07/2024,1099000.0
R2900390,1,1,"13870 70 Ave, Surrey, BC, Canada",900.0,1,1795.0,443.0,1995,Condo,02/07/2024,399000.0
R2901177,2,2,"8115 121a St, Surrey, BC, Canada",839.0,1,1972.0,673.0,1993,Condo,02/07/2024,564888.0
R2900146,4,3,"13970 72 Ave, Surrey, BC, Canada",1983.0,3,2747.0,403.0,1990,Townhouse,02/07/2024,799888.0
R2901490,2,2,"11077 Ravine Rd, Surrey, BC, Canada",775.0,1,2023.0,754.0,2022,Condo,02/07/2024,585000.0
R2900818,2,2,"14333 104 Ave, Surrey, BC, Canada",888.0,1,2074.0,663.0,2009,Condo,02/07/2024,588800.0
R2900423,9,7,"6052 172St, Surrey, BC, Canada",4761.0,0,7085.0,552.0,2022,SingleFamily,02/07/2024,2629888.0
R2901148,4,2,"6228 138St, Surrey, BC, Canada",1588.0,5,5829.0,1132.0,1960,SingleFamily,02/07/2024,1799000.0
R2900797,4,2,"19255 Aloha Dr, Surrey, BC, Canada",1888.0,2,3410.0,544.0,2021,Townhouse,02/07/2024,1028000.0
R2901553,9,6,"13082 103 A Ave, Surrey, BC, Canada",4310.0,8,7595.0,487.0,2003,SingleFamily,02/07/2024,2099900.0
R2899995,3,3,"17097 64 Ave, Surrey, BC, Canada",2402.0,2,3608.0,457.0,2004,Townhouse,02/07/2024,1100000.0
R2901310,6,3,"15319 111a Ave, Surrey, BC, Canada",3633.0,6,5396.0,448.0,1991,SingleFamily,02/07/2024,1630000.0
R2901439,5,2,"18348 63a Ave, Surrey, BC, Canada",1995.0,4,5482.0,714.0,1978,SingleFamily,02/07/2024,1425000.0
R2901482,6,4,"12792 113 B Ave, Surrey, BC, Canada",3084.0,6,4703.0,526.0,2020,SingleFamily,02/07/2024,1624900.0
R2901809,5,4,"10970 155St, Surrey, BC, Canada",2817.0,4,5370.0,663.0,1996,SingleFamily,02/07/2024,1868000.0
R2897322,1,1,"12130 80 Ave, Surrey, BC, Canada",853.0,2,1840.0,574.0,1994,Condo,01/07/2024,490000.0
R2900064,3,2,"15152 62a Ave, Surrey, BC, Canada",2200.0,2,3515.0,443.0,2005,Townhouse,01/07/2024,974900.0
R2900981,3,2,"9467 Prince Charles Blvd, Surrey, BC, Canada",1500.0,2,3128.0,530.0,1979,Townhouse,02/07/2024,795000.0
R2900535,2,2,"16477 64 Ave, Surrey, BC, Canada",1674.0,2,3208.0,686.0,2008,Condo,01/07/2024,1150000.0
R2900940,3,2,"12110 75a Ave, Surrey, BC, Canada",1449.0,3,2955.0,655.0,2002,Townhouse,01/07/2024,950000.0
R2901677,1,1,"10707 139St, Surrey, BC, Canada",636.0,1,1885.0,707.0,2008,Condo,01/07/2024,450000.0
R2900574,4,3,"10488 124St, Surrey, BC, Canada",1744.0,2,2770.0,573.0,2022,Townhouse,01/07/2024,999900.0
R2900966,2,2,"15405 31 Ave, Surrey, BC, Canada",1360.0,2,2779.0,602.0,2011,Townhouse,01/07/2024,818999.0
R2901130,4,3,"16458 23a Ave, Surrey, BC, Canada",1650.0,2,2581.0,636.0,2015,Townhouse,01/07/2024,1050000.0
R2900579,3,2,"16180 86 Ave, Surrey, BC, Canada",1760.0,4,2910.0,453.0,1991,Townhouse,01/07/2024,798000.0
R2900661,5,3,"17766 69 Ave, Surrey, BC, Canada",3563.0,4,5527.0,502.0,2010,SingleFamily,01/07/2024,1789000.0
R2900421,3,2,"9218 158St, Surrey, BC, Canada",1638.0,7,4953.0,854.0,1987,SingleFamily,01/07/2024,1399000.0
R2901847,1,1,"13350 Central Ave, Surrey, BC, Canada",538.0,1,1937.0,929.0,2023,Condo,01/07/2024,499900.0
R2901489,5,3,"14373 115 Ave, Surrey, BC, Canada",2907.0,2,6507.0,722.0,1970,SingleFamily,01/07/2024,2099000.0
R2897830,3,2,"8726 159St, Surrey, BC, Canada",1391.0,2,3140.0,595.0,2005,Townhouse,01/07/2024,829000.0
R2900547,3,2,"13911 16 Ave, Surrey, BC, Canada",1973.0,2,3159.0,683.0,1995,Townhouse,01/07/2024,1349000.0
R2899773,3,2,"12711 64 Ave, Surrey, BC, Canada",1506.0,2,2980.0,531.0,2005,Townhouse,01/07/2024,799777.0
R2900525,7,4,"6795 192St Divers, Surrey, BC, Canada",2258.0,3,5820.0,730.0,2010,SingleFamily,01/07/2024,1649999.0
R2902458,1,1,"13228 Old Yale Rd, Surrey, BC, Canada",525.0,1,1788.0,815.0,2014,Condo,01/07/2024,428000.0
R2900719,2,2,"6841 138St, Surrey, BC, Canada",1366.0,2,2478.0,512.0,1989,Townhouse,01/07/2024,699880.0
R2900806,1,1,"13750 100 Ave, Surrey, BC, Canada",519.0,1,1898.0,768.0,2017,Condo,01/07/2024,398750.0
R2900278,3,1,"7478 138St, Surrey, BC, Canada",1542.0,1,2499.0,486.0,1978,Townhouse,01/07/2024,749900.0
R2902824,3,1,"15063 91a Ave, Surrey, BC, Canada",1832.0,0,4989.0,2183.0,1985,SingleFamily,01/07/2024,4000000.0
R2900521,3,2,"15175 62a Ave, Surrey, BC, Canada",1323.0,2,2969.0,604.0,2005,Townhouse,01/07/2024,799900.0
R2901121,2,2,"14154 103 Ave, Surrey, BC, Canada",1538.0,1,2554.0,486.0,1990,Townhouse,01/07/2024,749000.0
R2901084,2,2,"13918 72 Ave, Surrey, BC, Canada",1185.0,2,2154.0,556.0,1990,Condo,01/07/2024,659999.0
R2900667,2,2,"15075 60 Ave, Surrey, BC, Canada",1144.0,2,2831.0,680.0,2005,Townhouse,01/07/2024,779000.0
R2900519,2,1,"7426 138St, Surrey, BC, Canada",1007.0,1,1834.0,531.0,1975,Condo,01/07/2024,535000.0
R2900709,0,1,"10928 132St, Surrey, BC, Canada",410.0,0,1425.0,726.0,2021,Condo,01/07/2024,298000.0
R2900578,2,2,"9650 148St, Surrey, BC, Canada",1553.0,2,2387.0,460.0,1996,Condo,01/07/2024,714999.0
R2901164,8,6,"10016 174a St, Surrey, BC, Canada",5502.0,0,7450.0,414.0,2019,SingleFamily,01/07/2024,2280000.0
