mlsId,beds,baths,address,sqFt,parking,taxes,pricePerSqFt,yearBuilt,propertyType,listingDate,listingPrice
R2902769,6,4,"22749 126b Ave, Maple Ridge, BC, Canada",3595.0,6,7398.0,458.0,1994,SingleFamily,04/07/2024,1649900.0
R2903191,3,1,"10009 276St, Maple Ridge, BC, Canada",1673.0,20,3851.0,1359.0,9999,SingleFamily,04/07/2024,2275000.0
R2902586,5,3,"11291 Harrison St, Maple Ridge, BC, Canada",2423.0,4,5021.0,470.0,1987,SingleFamily,04/07/2024,1139900.0
R2902737,7,4,"22750 125a Ave, Maple Ridge, BC, Canada",5421.0,8,7239.0,405.0,2001,SingleFamily,04/07/2024,2199900.0
R2903129,5,3,"11940 Sentinel St, Maple Ridge, BC, Canada",2198.0,0,5498.0,550.0,1987,SingleFamily,07/07/2024,1209000.0
R2901827,5,3,"22820 Telosky Ave, Maple Ridge, BC, Canada",3760.0,4,7085.0,411.0,2011,SingleFamily,02/07/2024,1548000.0
R2901589,5,5,"25975 116 Ave, Maple Ridge, BC, Canada",5956.0,80,7666.0,906.0,2019,SingleFamily,02/07/2024,5398000.0
R2900855,5,3,"13603 Birdtail Dr, Maple Ridge, BC, Canada",4770.0,6,8028.0,396.0,2014,SingleFamily,02/07/2024,1889785.0
R2901467,4,4,"11386 241a St, Maple Ridge, BC, Canada",5722.0,6,8271.0,611.0,2006,SingleFamily,02/07/2024,3499000.0
R2902100,3,2,"12070 207a St, Maple Ridge, BC, Canada",1215.0,1,3493.0,608.0,1988,Townhouse,01/07/2024,739900.0
R2900430,3,2,"12040 Plaza St, Maple Ridge, BC, Canada",1440.0,2,2835.0,582.0,2022,Townhouse,01/07/2024,838988.0
R2901639,4,3,"11358 Cottonwood Dr, Maple Ridge, BC, Canada",2422.0,3,3752.0,402.0,2000,Townhouse,01/07/2024,975000.0
R2901180,6,3,"23196 136 Ave, Maple Ridge, BC, Canada",3733.0,4,2952.0,495.0,2024,SingleFamily,01/07/2024,1849000.0
R2900913,6,3,"21673 River Rd, Maple Ridge, BC, Canada",3954.0,10,8301.0,758.0,1955,SingleFamily,01/07/2024,2999998.0
R2900568,1,1,"22318 Lougheed Highway, Maple Ridge, BC, Canada",839.0,1,2200.0,534.0,2013,Condo,01/07/2024,448800.0
R2901174,5,3,"11851 Hawthorne St, Maple Ridge, BC, Canada",2107.0,6,4914.0,486.0,1962,SingleFamily,01/07/2024,1025000.0
R2900107,5,3,"11411 238St, Maple Ridge, BC, Canada",3315.0,6,6888.0,429.0,1997,SingleFamily,01/07/2024,1424999.0
R2901250,7,3,"23015 124b Ave, Maple Ridge, BC, Canada",3539.0,4,5932.0,415.0,1993,SingleFamily,30/06/2024,1470000.0
R2900132,6,4,"10136 Jackson Rd, Maple Ridge, BC, Canada",3564.0,4,6484.0,434.0,2018,SingleFamily,30/06/2024,1549900.0
R2900304,3,2,"22810 113 Ave, Maple Ridge, BC, Canada",1308.0,2,3150.0,607.0,2017,Townhouse,01/07/2024,795000.0
R2901197,3,2,"21409 Dewdney Trunk Rd, Maple Ridge, BC, Canada",1510.0,2,3726.0,529.0,1995,Townhouse,30/06/2024,799000.0
R2901073,1,1,"22265 Dewdney Trunk Rd, Maple Ridge, BC, Canada",690.0,1,2398.0,723.0,2022,Condo,01/07/2024,499000.0
R2900717,5,2,"12931 Mill St, Maple Ridge, BC, Canada",3094.0,4,6240.0,468.0,2019,SingleFamily,30/06/2024,1449900.0
R2901504,4,3,"23615 Dewdney Trunk Rd, Maple Ridge, BC, Canada",2147.0,2,5027.0,488.0,2004,SingleFamily,30/06/2024,1049000.0
R2898488,1,1,"11913 Burnett St, Maple Ridge, BC, Canada",744.0,1,2275.0,698.0,2024,Condo,25/06/2024,519900.0
R2899807,3,2,"20922 Dewdney Trunk Rd, Maple Ridge, BC, Canada",2062.0,5,6336.0,751.0,2017,SingleFamily,25/06/2024,1549900.0
R2899326,3,2,"13819 232St, Maple Ridge, BC, Canada",1433.0,2,3681.0,547.0,2010,Townhouse,25/06/2024,784900.0
R2899813,3,3,"11516 228St, Maple Ridge, BC, Canada",2104.0,2,4736.0,522.0,2001,SingleFamily,25/06/2024,1099900.0
R2899685,4,3,"11176 Gilker Hill Rd, Maple Ridge, BC, Canada",2147.0,2,3581.0,442.0,2012,Townhouse,25/06/2024,949000.0
R2899387,2,2,"13819 232St, Maple Ridge, BC, Canada",1259.0,3,2981.0,595.0,2011,Townhouse,25/06/2024,749999.0
R2899401,2,2,"11703 Fraser St, Maple Ridge, BC, Canada",975.0,1,2910.0,665.0,2023,Condo,25/06/2024,649000.0
R2899474,2,2,"11862 226St, Maple Ridge, BC, Canada",701.0,1,2177.0,713.0,2015,Condo,25/06/2024,499900.0
R2898415,4,2,"23555 Kanaka Way, Maple Ridge, BC, Canada",2150.0,2,5117.0,520.0,2003,SingleFamily,23/06/2024,1119000.0
R2898679,5,2,"12269 206St, Maple Ridge, BC, Canada",2414.0,5,6000.0,575.0,1993,SingleFamily,23/06/2024,1389000.0
R2898344,2,2,"12320 222St, Maple Ridge, BC, Canada",763.0,1,2340.0,719.0,2020,Condo,23/06/2024,549000.0
R2899081,4,3,"11040 Harris Dr, Maple Ridge, BC, Canada",3344.0,5,6606.0,439.0,2015,SingleFamily,23/06/2024,1470000.0
R2898367,6,3,"23188 113 Ave, Maple Ridge, BC, Canada",3249.0,4,8065.0,473.0,2020,SingleFamily,23/06/2024,1539000.0
R2898182,3,2,"24076 112 Ave, Maple Ridge, BC, Canada",1432.0,2,3021.0,583.0,2020,Townhouse,23/06/2024,835000.0
R2898371,3,1,"22136 River Bend, Maple Ridge, BC, Canada",1372.0,3,5254.0,943.0,1986,SingleFamily,23/06/2024,1295000.0
R2898236,2,2,"22514 116 Ave, Maple Ridge, BC, Canada",1025.0,1,1820.0,468.0,1989,Condo,23/06/2024,479900.0
R2896910,4,2,"14063 Buckels Dr, Maple Ridge, BC, Canada",2977.0,0,2659.0,533.0,2022,SingleFamily,18/06/2024,1589000.0
R2896510,4,3,"23281 Kanaka Way, Maple Ridge, BC, Canada",2713.0,3,3931.0,367.0,2000,Townhouse,18/06/2024,998000.0
R2897123,6,3,"12575 231St, Maple Ridge, BC, Canada",2289.0,6,5673.0,546.0,1990,SingleFamily,18/06/2024,1250000.0
R2896986,3,2,"11651 230b St, Maple Ridge, BC, Canada",2050.0,4,5387.0,609.0,1994,SingleFamily,18/06/2024,1250000.0
R2897174,4,2,"13632 228St, Maple Ridge, BC, Canada",3260.0,4,6267.0,478.0,2007,SingleFamily,18/06/2024,1559900.0
R2897107,1,1,"11580 223St, Maple Ridge, BC, Canada",625.0,1,1887.0,719.0,2014,Condo,18/06/2024,449900.0
R2897757,5,3,"13586 Foreman Dr, Maple Ridge, BC, Canada",3395.0,4,2499.0,473.0,2024,SingleFamily,18/06/2024,1608000.0
R2895521,5,3,"12450 263St, Maple Ridge, BC, Canada",4401.0,8,7350.0,522.0,2017,SingleFamily,16/06/2024,2299000.0
R2897073,4,3,"10499 Mceachern St, Maple Ridge, BC, Canada",2864.0,5,6714.0,504.0,2016,SingleFamily,17/06/2024,1445000.0
R2896086,4,2,"23140 136 Ave, Maple Ridge, BC, Canada",2016.0,4,7270.0,793.0,1973,SingleFamily,17/06/2024,1599000.0
R2896008,4,2,"12514 220St, Maple Ridge, BC, Canada",2270.0,6,5947.0,616.0,1991,SingleFamily,17/06/2024,1399800.0
R2896065,3,3,"21990 Acadia St, Maple Ridge, BC, Canada",2254.0,6,5851.0,621.0,1969,SingleFamily,17/06/2024,1399900.0
R2895852,2,1,"23580 Dewdney Trunk Rd, Maple Ridge, BC, Canada",1020.0,2,1672.0,519.0,1990,Townhouse,16/06/2024,529800.0
R2895510,3,3,"10525 240St, Maple Ridge, BC, Canada",2378.0,4,4219.0,452.0,2017,Townhouse,16/06/2024,1074900.0
R2895386,3,2,"21153 122 Ave, Maple Ridge, BC, Canada",1541.0,0,5364.0,768.0,1976,SingleFamily,16/06/2024,1185000.0
R2895205,5,4,"10072 247b St, Maple Ridge, BC, Canada",3728.0,4,6659.0,415.0,2015,SingleFamily,13/06/2024,1548000.0
R2894762,3,1,"21378 River Rd, Maple Ridge, BC, Canada",1979.0,0,5370.0,606.0,9999,SingleFamily,16/06/2024,1200000.0
R2894980,6,6,"12439 271St, Maple Ridge, BC, Canada",4953.0,6,5927.0,524.0,2020,SingleFamily,13/06/2024,2600000.0
R2895186,4,2,"22280 124 Ave, Maple Ridge, BC, Canada",1858.0,2,4027.0,510.0,1992,Townhouse,13/06/2024,949000.0
R2895139,5,2,"25834 112 Ave, Maple Ridge, BC, Canada",2636.0,10,7465.0,883.0,1972,SingleFamily,13/06/2024,2329000.0
R2895099,3,3,"24185 106b Ave, Maple Ridge, BC, Canada",2862.0,2,3982.0,384.0,2008,Townhouse,13/06/2024,1099900.0
R2897034,4,2,"11724 209St, Maple Ridge, BC, Canada",1900.0,3,5376.0,630.0,1975,SingleFamily,14/06/2024,1198800.0
R2895217,2,2,"14136 Silver Valley Rd, Maple Ridge, BC, Canada",2903.0,6,4089.0,447.0,1967,SingleFamily,13/06/2024,1299000.0
R2894030,3,3,"21552 124 Ave, Maple Ridge, BC, Canada",2590.0,8,5196.0,679.0,1984,SingleFamily,11/06/2024,1759700.0
R2893283,2,2,"11438 Best St, Maple Ridge, BC, Canada",1916.0,2,3989.0,417.0,1992,Townhouse,11/06/2024,799000.0
R2894176,3,2,"22488 116 Ave, Maple Ridge, BC, Canada",2185.0,2,3909.0,361.0,1990,Townhouse,11/06/2024,789900.0
R2894658,5,3,"12181 238a St, Maple Ridge, BC, Canada",3000.0,6,5999.0,512.0,1997,SingleFamily,11/06/2024,1538000.0
R2894233,3,2,"11461 236St, Maple Ridge, BC, Canada",1405.0,2,3184.0,582.0,2014,Townhouse,11/06/2024,818800.0
R2893128,3,2,"20841 Dewdney Trunk Rd, Maple Ridge, BC, Canada",1400.0,1,3615.0,535.0,1993,Townhouse,10/06/2024,750000.0
R2893889,6,3,"10681 248St, Maple Ridge, BC, Canada",4114.0,6,6328.0,359.0,2006,SingleFamily,11/06/2024,1480000.0
R2892822,6,4,"13582 Birdtail Dr, Maple Ridge, BC, Canada",4212.0,0,2579.0,442.0,2025,SingleFamily,09/06/2024,1865000.0
R2893343,3,2,"11461 236St, Maple Ridge, BC, Canada",1501.0,2,3364.0,569.0,2014,Townhouse,10/06/2024,855000.0
R2892470,2,2,"11703 Fraser St, Maple Ridge, BC, Canada",991.0,1,3000.0,695.0,2023,Condo,09/06/2024,689500.0
R2893152,4,3,"12223 211St, Maple Ridge, BC, Canada",1330.0,4,5216.0,902.0,1975,SingleFamily,10/06/2024,1199999.0
R2892875,3,2,"22900 126 Ave, Maple Ridge, BC, Canada",1425.0,3,3410.0,554.0,1991,Townhouse,09/06/2024,789900.0
R2893761,2,2,"12310 222St, Maple Ridge, BC, Canada",1045.0,2,2577.0,620.0,2017,Condo,10/06/2024,648800.0
R2893734,3,2,"21801 Dewdney Trunk Rd, Maple Ridge, BC, Canada",1334.0,2,3440.0,592.0,1995,Townhouse,09/06/2024,790000.0
R2892596,3,3,"25549 112 Ave, Maple Ridge, BC, Canada",2502.0,10,5615.0,953.0,1968,SingleFamily,09/06/2024,2385000.0
R2891981,4,3,"12530 241St, Maple Ridge, BC, Canada",3570.0,3,8834.0,612.0,2000,SingleFamily,06/06/2024,2188000.0
R2891294,7,5,"12170 223St, Maple Ridge, BC, Canada",5300.0,0,8853.0,358.0,2016,SingleFamily,05/06/2024,1899000.0
R2892179,2,1,"20799 119 Ave, Maple Ridge, BC, Canada",906.0,0,2458.0,689.0,1987,Townhouse,06/06/2024,625000.0
R2892100,7,6,"13762 Silver Valley Rd, Maple Ridge, BC, Canada",4580.0,6,2975.0,458.0,2024,SingleFamily,06/06/2024,2100000.0
R2892258,2,1,"23580 Dewdney Trunk Rd, Maple Ridge, BC, Canada",1026.0,2,1672.0,486.0,1991,Townhouse,05/06/2024,499000.0
R2891203,5,3,"11567 238a St, Maple Ridge, BC, Canada",3049.0,6,5966.0,459.0,2002,SingleFamily,03/06/2024,1399900.0
R2890527,4,3,"10597 Jackson Rd, Maple Ridge, BC, Canada",3496.0,4,7546.0,486.0,2020,SingleFamily,03/06/2024,1699900.0
R2890311,4,2,"23151 Haney Bypass, Maple Ridge, BC, Canada",2217.0,2,3745.0,360.0,1992,Townhouse,03/06/2024,799000.0
R2891082,3,1,"11767 Darby St, Maple Ridge, BC, Canada",2032.0,2,3433.0,334.0,1972,Townhouse,04/06/2024,679900.0
R2891364,6,4,"13588 Birdtail Dr, Maple Ridge, BC, Canada",3921.0,0,2502.0,458.0,2024,SingleFamily,03/06/2024,1799000.0
R2890788,3,3,"23679 Fern Cres, Maple Ridge, BC, Canada",1660.0,20,4958.0,1024.0,1977,SingleFamily,03/06/2024,1699900.0
R2891037,3,3,"11282 Cottonwood Dr, Maple Ridge, BC, Canada",2146.0,3,4066.0,437.0,2008,Townhouse,04/06/2024,939900.0
R2888758,2,2,"11893 227St, Maple Ridge, BC, Canada",930.0,1,3009.0,729.0,2019,Condo,29/05/2024,678800.0
R2889315,5,4,"10950 284St, Maple Ridge, BC, Canada",3467.0,12,5434.0,659.0,1977,SingleFamily,30/05/2024,2285000.0
R2889347,5,3,"13650 229a St, Maple Ridge, BC, Canada",3579.0,6,7371.0,447.0,2008,SingleFamily,29/05/2024,1599900.0
R2888984,5,2,"20266 123 Ave, Maple Ridge, BC, Canada",2621.0,4,6199.0,602.0,1993,SingleFamily,29/05/2024,1580000.0
R2889197,1,1,"22347 Lougheed Highway, Maple Ridge, BC, Canada",533.0,1,1461.0,636.0,1999,Condo,30/05/2024,339000.0
R2889352,4,3,"23039 Gilbert Dr, Maple Ridge, BC, Canada",3257.0,4,6237.0,475.0,2010,SingleFamily,30/05/2024,1548000.0
R2888738,7,8,"12610 Laity St, Maple Ridge, BC, Canada",7017.0,15,12370.0,624.0,2007,SingleFamily,29/05/2024,4380000.0
R2888997,3,2,"11272 240St, Maple Ridge, BC, Canada",1350.0,2,3310.0,613.0,2019,Townhouse,27/05/2024,828800.0
R2887974,4,3,"10550 248St, Maple Ridge, BC, Canada",1936.0,2,4122.0,464.0,2015,Townhouse,27/05/2024,899999.0
R2887711,3,2,"13277 236St, Maple Ridge, BC, Canada",2282.0,4,5376.0,481.0,2013,MultiFamily,27/05/2024,1099900.0
R2888380,4,3,"12409 214St, Maple Ridge, BC, Canada",4072.0,4,5955.0,437.0,1971,SingleFamily,27/05/2024,1780000.0
R2887765,3,2,"11934 212St, Maple Ridge, BC, Canada",1896.0,6,5555.0,685.0,1974,SingleFamily,27/05/2024,1299000.0
R2887821,3,2,"10151 240St, Maple Ridge, BC, Canada",1274.0,2,3249.0,627.0,2014,Townhouse,27/05/2024,799000.0
R2887194,4,3,"24308 101a Ave, Maple Ridge, BC, Canada",2236.0,2,1931.0,581.0,2024,SingleFamily,24/05/2024,1299800.0
R2887206,4,3,"24309 101a Ave, Maple Ridge, BC, Canada",2172.0,2,1916.0,598.0,2024,SingleFamily,24/05/2024,1299800.0
R2887542,6,4,"23966 Abernethy Way, Maple Ridge, BC, Canada",2909.0,6,6975.0,514.0,2006,SingleFamily,25/05/2024,1498000.0
R2888529,14,6,"11565 248St, Maple Ridge, BC, Canada",5453.0,10,6900.0,786.0,1948,SingleFamily,26/05/2024,4288800.0
R2887166,4,3,"24307 101a Ave, Maple Ridge, BC, Canada",2172.0,2,1916.0,598.0,2024,SingleFamily,24/05/2024,1299800.0
R2887686,3,1,"20739 Camwood Ave, Maple Ridge, BC, Canada",1321.0,0,4223.0,1816.0,1969,SingleFamily,26/05/2024,2399000.0
R2886940,6,4,"24331 124 Ave, Maple Ridge, BC, Canada",5555.0,12,10728.0,700.0,2019,SingleFamily,23/05/2024,3888888.0
R2886633,6,3,"21968 127 Ave, Maple Ridge, BC, Canada",4501.0,3,2543.0,666.0,1975,SingleFamily,23/05/2024,3000000.0
R2886453,5,3,"11036 Buckerfield Dr, Maple Ridge, BC, Canada",3009.0,4,6374.0,474.0,2016,SingleFamily,20/05/2024,1428000.0
R2885697,2,2,"22318 Lougheed Highway, Maple Ridge, BC, Canada",885.0,1,2793.0,621.0,2013,Condo,20/05/2024,549900.0
R2885548,2,2,"22515 116 Ave, Maple Ridge, BC, Canada",1844.0,1,3213.0,379.0,1988,Condo,20/05/2024,699900.0
R2884778,3,3,"12126 Cherrywood Dr, Maple Ridge, BC, Canada",1764.0,5,5162.0,666.0,1984,SingleFamily,21/05/2024,1175000.0
R2885448,2,2,"11893 227St, Maple Ridge, BC, Canada",1286.0,2,3004.0,636.0,2019,Condo,20/05/2024,818800.0
R2885175,2,2,"11950 Laity St, Maple Ridge, BC, Canada",1199.0,2,3299.0,574.0,1990,Townhouse,18/05/2024,689000.0
R2886147,3,2,"11944 214St, Maple Ridge, BC, Canada",1342.0,2,3444.0,592.0,1980,SingleFamily,20/05/2024,794900.0
R2882016,6,4,"23987 120b Ave, Maple Ridge, BC, Canada",3506.0,4,6248.0,442.0,2014,SingleFamily,12/05/2024,1549900.0
R2883638,5,6,"12055 265a St, Maple Ridge, BC, Canada",9182.0,10,19348.0,618.0,2016,SingleFamily,12/05/2024,5680000.0
R2882442,5,2,"21077 Cook Ave, Maple Ridge, BC, Canada",2091.0,3,6422.0,765.0,1975,SingleFamily,13/05/2024,1599900.0
R2882360,2,2,"22611 116 Ave, Maple Ridge, BC, Canada",1605.0,1,3427.0,479.0,1991,Condo,12/05/2024,769900.0
R2882277,3,2,"13260 236St, Maple Ridge, BC, Canada",1435.0,3,3242.0,591.0,2017,Townhouse,12/05/2024,848888.0
R2882267,2,1,"20554 118 Ave, Maple Ridge, BC, Canada",1155.0,1,2714.0,515.0,1989,Townhouse,12/05/2024,595000.0
R2882109,5,3,"25065 112 Ave, Maple Ridge, BC, Canada",2099.0,2,1394.0,613.0,2023,SingleFamily,12/05/2024,1288000.0
R2881929,4,2,"11502 Wood St, Maple Ridge, BC, Canada",2877.0,7,9663.0,693.0,1954,SingleFamily,12/05/2024,1995000.0
R2880605,6,3,"10897 Morrisette Pl, Maple Ridge, BC, Canada",3794.0,6,2773.0,434.0,2024,SingleFamily,05/05/2024,1649999.0
R2878667,7,6,"13616 Blaney Rd, Maple Ridge, BC, Canada",4664.0,4,3021.0,374.0,2024,SingleFamily,02/05/2024,1748800.0
R2878557,6,4,"11229 238St, Maple Ridge, BC, Canada",4213.0,4,6980.0,427.0,2019,SingleFamily,02/05/2024,1799999.0
R2880078,6,4,"22689 128 Ave, Maple Ridge, BC, Canada",3930.0,10,10075.0,788.0,1994,SingleFamily,05/05/2024,3099800.0
R2879375,6,5,"28640 123 Ave, Maple Ridge, BC, Canada",4423.0,10,8536.0,406.0,1995,SingleFamily,05/05/2024,1798888.0
R2878646,6,3,"24057 Mcclure Dr, Maple Ridge, BC, Canada",4384.0,6,7734.0,364.0,2001,SingleFamily,06/05/2024,1600000.0
R2876421,7,5,"12130 Garden St, Maple Ridge, BC, Canada",4431.0,5,7478.0,394.0,2011,SingleFamily,28/04/2024,1749000.0
R2876606,2,1,"12170 222St, Maple Ridge, BC, Canada",890.0,1,1388.0,421.0,1976,Condo,28/04/2024,375000.0
R2876649,3,2,"20881 125 Ave, Maple Ridge, BC, Canada",1907.0,6,5703.0,681.0,1977,SingleFamily,28/04/2024,1299900.0
R2876316,3,2,"23019 134 Loop, Maple Ridge, BC, Canada",2074.0,4,6041.0,625.0,2013,SingleFamily,28/04/2024,1298000.0
R2878037,3,2,"12040 Plaza St, Maple Ridge, BC, Canada",1383.0,2,2835.0,650.0,2023,Townhouse,28/04/2024,899000.0
R2874537,3,2,"23108 Lougheed Highway, Maple Ridge, BC, Canada",1380.0,2,4063.0,688.0,2022,Townhouse,21/04/2024,950000.0
R2873843,5,3,"20403 Wicklund Ave, Maple Ridge, BC, Canada",3493.0,4,7004.0,463.0,2015,SingleFamily,21/04/2024,1618888.0
R2874650,5,3,"22877 125a Ave, Maple Ridge, BC, Canada",2912.0,4,6274.0,525.0,1989,SingleFamily,21/04/2024,1529000.0
R2872803,5,2,"12791 228a St, Maple Ridge, BC, Canada",2532.0,4,5562.0,473.0,2000,MultiFamily,18/04/2024,1199900.0
R2869518,5,3,"10516 Mcveety St, Maple Ridge, BC, Canada",3371.0,6,4257.0,444.0,2024,SingleFamily,10/04/2024,1499999.0
R2869858,3,2,"12512 Knotts St, Maple Ridge, BC, Canada",2725.0,8,6256.0,548.0,1981,SingleFamily,11/04/2024,1495000.0
R2869976,5,5,"26540 126 Ave, Maple Ridge, BC, Canada",4882.0,25,7171.0,450.0,1995,SingleFamily,10/04/2024,2199900.0
R2870194,3,2,"11305 240St, Maple Ridge, BC, Canada",1445.0,2,3264.0,588.0,2017,Townhouse,11/04/2024,849999.0
R2869615,3,1,"9455 Byrnes Rd, Maple Ridge, BC, Canada",2364.0,6,3634.0,480.0,9999,SingleFamily,10/04/2024,1135000.0
R2869597,5,2,"21445 126 Ave, Maple Ridge, BC, Canada",2852.0,6,6439.0,539.0,1986,SingleFamily,10/04/2024,1539900.0
R2871495,6,4,"23447 Dogwood Ave, Maple Ridge, BC, Canada",5285.0,0,9703.0,680.0,2006,SingleFamily,11/04/2024,3598000.0
R2865844,5,4,"23872 110 Ave, Maple Ridge, BC, Canada",3983.0,4,6839.0,396.0,2015,SingleFamily,01/04/2024,1580000.0
R2865173,5,4,"13492 235St, Maple Ridge, BC, Canada",4448.0,8,8137.0,438.0,2011,SingleFamily,31/03/2024,1949000.0
R2865185,2,2,"11950 Laity St, Maple Ridge, BC, Canada",1160.0,2,3299.0,581.0,1990,Townhouse,01/04/2024,675000.0
R2865863,3,1,"22023 119 Ave, Maple Ridge, BC, Canada",1443.0,0,5098.0,1163.0,1955,SingleFamily,02/04/2024,1679000.0
R2865991,4,1,"20606 113 Ave, Maple Ridge, BC, Canada",1800.0,4,4331.0,721.0,1916,SingleFamily,01/04/2024,1299000.0
R2866221,3,2,"12018 237St, Maple Ridge, BC, Canada",1384.0,2,3844.0,613.0,2023,Townhouse,02/04/2024,848900.0
R2866470,3,2,"12184 Fletcher St, Maple Ridge, BC, Canada",1305.0,10,4198.0,957.0,1954,SingleFamily,01/04/2024,1249000.0
R2861493,8,7,"23684 131a Ave, Maple Ridge, BC, Canada",5424.0,6,3150.0,405.0,2024,SingleFamily,19/03/2024,2199999.0
R2861227,4,3,"24406 112a Ave, Maple Ridge, BC, Canada",2733.0,6,6436.0,508.0,2014,SingleFamily,18/03/2024,1389999.0
R2860821,4,3,"12428 262St, Maple Ridge, BC, Canada",2942.0,10,7210.0,560.0,1993,SingleFamily,18/03/2024,1649900.0
R2861602,7,4,"23478 124 Ave, Maple Ridge, BC, Canada",4097.0,10,3884.0,689.0,1983,SingleFamily,19/03/2024,2825000.0
R2857000,3,2,"23108 Lougheed Highway, Maple Ridge, BC, Canada",1460.0,2,4062.0,636.0,2022,Townhouse,06/03/2024,929900.0
R2856364,3,2,"11229 232St, Maple Ridge, BC, Canada",1261.0,2,3951.0,555.0,1995,Townhouse,05/03/2024,699900.0
R2857945,3,2,"10151 240St, Maple Ridge, BC, Canada",1626.0,2,3238.0,534.0,2014,Townhouse,10/03/2024,869000.0
R2858115,4,4,"10131 241a St, Maple Ridge, BC, Canada",2762.0,5,5341.0,488.0,2010,SingleFamily,10/03/2024,1348800.0
R2848213,6,5,"13627 232a St, Maple Ridge, BC, Canada",3878.0,2,2929.0,424.0,2024,SingleFamily,07/02/2024,1648000.0
R2848348,6,5,"13633 232a St, Maple Ridge, BC, Canada",3680.0,2,2887.0,447.0,2024,SingleFamily,07/02/2024,1648000.0
R2848696,6,6,"11022 241a St, Maple Ridge, BC, Canada",4406.0,6,3070.0,469.0,2024,SingleFamily,08/02/2024,2069000.0
R2848598,8,8,"12230 267St, Maple Ridge, BC, Canada",9025.0,0,5275.0,552.0,2024,SingleFamily,08/02/2024,4988800.0
R2850469,3,1,"12164 Cherrywood Dr, Maple Ridge, BC, Canada",1297.0,4,5037.0,848.0,1987,SingleFamily,14/02/2024,1099900.0
R2845120,4,2,"11915 Laity St, Maple Ridge, BC, Canada",1844.0,0,6083.0,883.0,1973,SingleFamily,25/01/2024,1630000.0
R2845432,3,2,"25861 98 Ave, Maple Ridge, BC, Canada",2679.0,20,5915.0,1045.0,1981,SingleFamily,29/01/2024,2800000.0
