mlsId,price,beds,baths,address,sqFt,parking,taxes,pricePerSqFt,yearBuilt,propertyType,soldDate,listingDate,listingPrice
R2592423,2350000.0,3.0,3.0,"3661 Blenheim St, Vancouver, BC, Canada",2108.0,0.0,7205.0,944.0,1987.0,SingleFamily,20/06/2021,2021-06-13,1990000.0
R2592287,1640000.0,6.0,2.0,"5170 Ann St, Vancouver, BC, Canada",2802.0,0.0,5617.0,606.0,1975.0,SingleFamily,20/06/2021,2021-06-13,1699900.0
R2591992,1375000.0,3.0,1.0,"3134 E 20th Ave, Vancouver, BC, Canada",1755.0,0.0,5234.0,740.0,1910.0,SingleFamily,21/06/2021,2021-06-08,1299000.0
R2592811,1043000.0,3.0,2.0,"6705 Arlington St, Vancouver, BC, Canada",1664.0,0.0,2187.0,594.0,1974.0,Townhouse,21/06/2021,2021-06-14,989000.0
R2803227,4750000.0,4.0,2.0,"466 W 27th Ave, Vancouver, BC, Canada",3181.0,4.0,13103.0,1508.0,1954.0,SingleFamily,14/11/2023,2023-07-31,4800000.0
R2885040,1470000.0,3.0,2.0,"782 E 29th Ave, Vancouver, BC, Canada",1426.0,2.0,4474.0,1051.0,2011.0,Townhouse,09/06/2024,2024-05-20,1499900.0
R2593287,1668000.0,3.0,3.0,"850 W 15th Ave, Vancouver, BC, Canada",1362.0,0.0,3979.0,1174.0,2001.0,Townhouse,22/06/2021,2021-06-14,1599900.0
R2593213,1175000.0,2.0,1.0,"184 17Th Ave E, Vancouver, BC, Canada",978.0,0.0,2516.0,1124.0,2012.0,Townhouse,21/06/2021,2021-06-14,1099900.0
R2588942,9280000.0,5.0,3.0,"4651 Belmont Ave, Vancouver, BC, Canada",4450.0,2.0,35395.0,2426.0,1940.0,SingleFamily,22/06/2021,2021-06-02,10800000.0
R2573045,3365000.0,5.0,2.0,"1157 W 42nd Ave, Vancouver, BC, Canada",2338.0,0.0,9973.0,1539.0,1949.0,SingleFamily,21/06/2021,2021-04-25,3599000.0
R2593245,990000.0,1.0,1.0,"1173 W 8th Ave, Vancouver, BC, Canada",1056.0,0.0,1962.0,936.0,1976.0,Townhouse,24/06/2021,2021-06-14,988880.0
R2594805,1875000.0,5.0,4.0,"3993 Perry St, Vancouver, BC, Canada",2499.0,0.0,5427.0,750.0,1930.0,SingleFamily,24/06/2021,2021-06-20,1875000.0
R2589859,2435000.0,4.0,1.0,"2949 W 15th Ave, Vancouver, BC, Canada",1520.0,0.0,7212.0,1709.0,1931.0,SingleFamily,24/06/2021,2021-06-06,2599000.0
R2595359,888500.0,2.0,2.0,"5955 Birney Ave, Vancouver, BC, Canada",947.0,1.0,1804.0,938.0,2013.0,Condo,24/06/2021,2021-06-21,889000.0
R2571656,1650000.0,5.0,2.0,"5984 Victoria Dr, Vancouver, BC, Canada",2203.0,0.0,5798.0,758.0,1987.0,SingleFamily,24/06/2021,2021-04-28,1670000.0
R2592670,2265000.0,3.0,2.0,"1879 W 2nd Ave, Vancouver, BC, Canada",1538.0,0.0,5475.0,1492.0,2013.0,Townhouse,24/06/2021,2021-06-13,2295000.0
R2550233,1628900.0,6.0,3.0,"8469 French St, Vancouver, BC, Canada",1537.0,0.0,5405.0,1098.0,2004.0,MultiFamily,25/06/2021,2021-03-11,1688800.0
R2568430,851000.0,2.0,2.0,"2483 Spruce St, Vancouver, BC, Canada",867.0,1.0,2563.0,1024.0,2006.0,Condo,27/06/2021,2021-04-18,888000.0
R2812543,1800000.0,3.0,2.0,"2352 W 8th Ave, Vancouver, BC, Canada",1335.0,0.0,5089.0,1422.0,2014.0,Townhouse,26/09/2023,2023-09-05,1899000.0
R2594184,1723800.0,5.0,3.0,"5849 Lanark St, Vancouver, BC, Canada",2431.0,0.0,5386.0,698.0,1981.0,SingleFamily,27/06/2021,2021-06-17,1699000.0
R2588559,4180000.0,6.0,4.0,"2439 W 23rd Ave, Vancouver, BC, Canada",3829.0,0.0,11763.0,1196.0,1994.0,SingleFamily,27/06/2021,2021-06-02,4580000.0
R2591801,3700000.0,5.0,3.0,"2947 W 35th Ave, Vancouver, BC, Canada",3068.0,0.0,9452.0,1228.0,2007.0,SingleFamily,27/06/2021,2021-06-09,3768000.0
R2593859,1388800.0,3.0,4.0,"2275 E 34th Ave, Vancouver, BC, Canada",1430.0,1.0,3423.0,978.0,2016.0,MultiFamily,27/06/2021,2021-06-16,1398800.0
R2588183,2835000.0,7.0,4.0,"3206 W 3rd Ave, Vancouver, BC, Canada",3068.0,0.0,8590.0,960.0,1918.0,SingleFamily,27/06/2021,2021-05-30,2948000.0
R2577419,939500.0,2.0,2.0,"433 Marine Dr Sw, Vancouver, BC, Canada",770.0,1.0,2753.0,1231.0,2019.0,Condo,27/06/2021,2021-05-06,948000.0
R2594802,1481000.0,8.0,3.0,"2909 E 28th Ave, Vancouver, BC, Canada",2293.0,2.0,5392.0,610.0,1966.0,SingleFamily,28/06/2021,2021-06-20,1399999.0
R2580196,649500.0,1.0,1.0,"921 Thurlow St, Vancouver, BC, Canada",757.0,1.0,2455.0,879.0,1987.0,Condo,28/06/2021,2021-05-12,665500.0
R2580886,3450000.0,3.0,4.0,"3628 W 24th Ave, Vancouver, BC, Canada",2775.0,0.0,11222.0,1260.0,2008.0,SingleFamily,28/06/2021,2021-05-13,3498000.0
R2584005,3200000.0,6.0,5.0,"3333 Valley Dr, Vancouver, BC, Canada",3375.0,2.0,11359.0,1001.0,2007.0,SingleFamily,29/06/2021,2021-05-18,3380000.0
R2595755,1442000.0,3.0,2.0,"3863 Fleming St, Vancouver, BC, Canada",1266.0,0.0,4495.0,1104.0,2011.0,MultiFamily,28/06/2021,2021-06-22,1398000.0
R2709221,2250000.0,6.0,4.0,"903 E 29th Ave, Vancouver, BC, Canada",2267.0,3.0,7375.0,1009.0,2000.0,SingleFamily,10/09/2022,2022-07-12,2288000.0
