mlsId,beds,baths,address,sqFt,parking,taxes,pricePerSqFt,yearBuilt,propertyType,listingDate,listingPrice,lat,lon,addressDetails
R2902542,2,1,"23124 96 Ave, Langley, BC, Canada",902.0,0,5773.0,1993.0,1950,SingleFamily,04/07/2024,1798000.0,49.1726878,-122.5901895,"96 Avenue, Fort Langley, Township of Langley, Metro Vancouver Regional District, British Columbia, V1M 2R9, Canada"
R2902489,4,3,"20327 72 B Ave, Langley, BC, Canada",2006.0,2,4738.0,593.0,2021,Townhouse,04/07/2024,1190000.0,,,
R2901692,1,1,"20058 Fraser Highway, Langley, BC, Canada",582.0,1,1445.0,857.0,2012,Condo,04/07/2024,498900.0,49.1088637,-122.6685349,"Fraser Highway, City of Langley, Metro Vancouver Regional District, British Columbia, V3A 4K7, Canada"
R2902322,2,2,"5765 Glover Rd, Langley, BC, Canada",1098.0,2,2517.0,473.0,1995,Condo,03/07/2024,519900.0,49.11583255,-122.63981436025185,"Glover Road, Milner, Township of Langley, Metro Vancouver Regional District, British Columbia, Canada"
R2902431,3,2,"8161 201St, Langley, BC, Canada",1416.0,2,3993.0,627.0,2020,Townhouse,03/07/2024,888800.0,,,
R2901878,5,3,"22250 46a Ave, Langley, BC, Canada",2733.0,6,6044.0,585.0,1993,SingleFamily,03/07/2024,1599000.0,49.0865144,-122.653102,"46A Avenue, City of Langley, Metro Vancouver Regional District, British Columbia, V3A 3B1, Canada"
R2902085,1,1,"20829 77a Ave, Langley, BC, Canada",673.0,1,2861.0,757.0,2018,Condo,03/07/2024,509900.0,49.1434551,-122.588874,"77A Avenue, Forest Knolls, Township of Langley, Metro Vancouver Regional District, British Columbia, V1M 2J6, Canada"
R2902287,4,3,"20877 40 Ave, Langley, BC, Canada",3070.0,0,8255.0,1628.0,1971,SingleFamily,03/07/2024,5000000.0,49.0747375,-122.6037016,"40 Avenue, Township of Langley, Metro Vancouver Regional District, British Columbia, V2Z 2K2, Canada"
R2901423,1,1,"20259 Michaud Cres, Langley, BC, Canada",786.0,1,2042.0,596.0,1998,Condo,03/07/2024,469000.0,49.1007063,-122.6686121,"Michaud Crescent, City of Langley, Metro Vancouver Regional District, British Columbia, V3A 3X4, Canada"
R2900253,5,3,"20817 97 Ave, Langley, BC, Canada",3106.0,2,5265.0,426.0,1999,SingleFamily,03/07/2024,1324900.0,49.1782255,-122.6462218,"97 Avenue, Walnut Grove, Township of Langley, Metro Vancouver Regional District, British Columbia, V1M 1M1, Canada"
R2902261,2,2,"20267 72 B Ave, Langley, BC, Canada",715.0,1,1000.0,839.0,2024,Condo,03/07/2024,599900.0,,,
R2901860,2,2,"8218 207a St, Langley, BC, Canada",1117.0,2,3473.0,643.0,2018,Condo,02/07/2024,718800.0,49.155589,-122.6480134,"207A Street, Township of Langley, Metro Vancouver Regional District, British Columbia, V2Y 2B2, Canada"
R2901216,3,2,"20807 93 Ave, Langley, BC, Canada",1352.0,6,5910.0,980.0,1991,SingleFamily,02/07/2024,1325000.0,49.1718297,-122.6423276,"93 Avenue, Walnut Grove, Township of Langley, Metro Vancouver Regional District, British Columbia, V1M 2N7, Canada"
R2901708,2,2,"20145 55a Ave, Langley, BC, Canada",1345.0,1,2657.0,446.0,1994,Condo,02/07/2024,599900.0,49.1030291,-122.5676487,"55A Avenue, Township of Langley, Metro Vancouver Regional District, British Columbia, V2Z 2P7, Canada"
R2902811,4,2,"9206 Wright St, Langley, BC, Canada",2282.0,8,6334.0,788.0,1973,SingleFamily,02/07/2024,1800000.0,49.1699663,-122.5914174,"9206, Wright Street, Fort Langley, Township of Langley, Metro Vancouver Regional District, British Columbia, V3A 4M8, Canada"
R2901608,2,2,"20976 56 Ave, Langley, BC, Canada",995.0,1,2142.0,502.0,1992,Condo,02/07/2024,499900.0,49.1043658,-122.6708848,"56 Avenue, City of Langley, Metro Vancouver Regional District, British Columbia, V3A 0E1, Canada"
R2901468,4,3,"8888 216St, Langley, BC, Canada",1676.0,2,4495.0,637.0,1999,SingleFamily,02/07/2024,1068000.0,,,
R2901365,2,2,"5677 208St, Langley, BC, Canada",1088.0,1,2296.0,551.0,1993,Condo,02/07/2024,599900.0,,,
R2901195,7,5,"19789 68 Ave, Langley, BC, Canada",3677.0,6,6602.0,462.0,2008,SingleFamily,01/07/2024,1699000.0,49.1262952,-122.6676183,"68 Avenue, Township of Langley, Metro Vancouver Regional District, British Columbia, V2Y 3B7, Canada"
R2900298,4,2,"1265 235St, Langley, BC, Canada",2103.0,20,5667.0,1426.0,1974,SingleFamily,01/07/2024,2999000.0,,,
R2900891,4,3,"20037 37a Ave, Langley, BC, Canada",2092.0,5,5038.0,669.0,1975,SingleFamily,01/07/2024,1399900.0,49.0701156,-122.6111565,"37A Avenue, Township of Langley, Metro Vancouver Regional District, British Columbia, V2Z 1A3, Canada"
R2901726,5,3,"9025 203b St, Langley, BC, Canada",2890.0,4,7117.0,692.0,1990,SingleFamily,01/07/2024,2000000.0,49.1708079,-122.6583978,"203B Street, Walnut Grove, Township of Langley, Metro Vancouver Regional District, British Columbia, V1M 0B9, Canada"
R2901171,3,2,"8218 207 A St, Langley, BC, Canada",1413.0,2,2300.0,586.0,2018,Condo,01/07/2024,829000.0,,,
R2902620,4,3,"9584 216St, Langley, BC, Canada",2400.0,4,4664.0,478.0,2011,Townhouse,01/07/2024,1149000.0,,,
R2900685,3,2,"21588 87a Ave, Langley, BC, Canada",2806.0,6,6279.0,598.0,1989,SingleFamily,01/07/2024,1679900.0,49.1613303,-122.6512601,"87A Avenue, Walnut Grove, Township of Langley, Metro Vancouver Regional District, British Columbia, V1M 3X4, Canada"
R2902366,7,2,"8378 208St, Langley, BC, Canada",3457.0,4,5960.0,442.0,2008,SingleFamily,01/07/2024,1529000.0,,,
R2901354,4,2,"20860 76 Ave, Langley, BC, Canada",1765.0,2,4275.0,566.0,2016,Townhouse,01/07/2024,999000.0,49.140891,-122.67593,"76 Avenue, Cloverdale, Township of Langley, Metro Vancouver Regional District, British Columbia, V2Y 1R9, Canada"
R2900382,3,2,"8888 216St, Langley, BC, Canada",1845.0,2,4599.0,595.0,2001,SingleFamily,01/07/2024,1099000.0,,,
R2900803,4,2,"20849 78b Ave, Langley, BC, Canada",1333.0,2,4043.0,675.0,2019,Townhouse,01/07/2024,899900.0,49.145892,-122.6710973,"78B Avenue, Township of Langley, Metro Vancouver Regional District, British Columbia, V2Y 3J4, Canada"
R2900316,6,4,"23256 34a Ave, Langley, BC, Canada",4557.0,15,7145.0,702.0,2020,SingleFamily,01/07/2024,3200000.0,49.0649057,-122.576139,"34A Avenue, Township of Langley, Metro Vancouver Regional District, British Columbia, V2Z 2J9, Canada"
R2900530,3,2,"7298 199a St, Langley, BC, Canada",1475.0,2,3598.0,541.0,2014,Townhouse,01/07/2024,799000.0,49.1752766,-122.6680817,"199A Street, Township of Langley, Metro Vancouver Regional District, British Columbia, V1M 0B3, Canada"
R2901585,2,2,"20857 77a Ave, Langley, BC, Canada",1178.0,2,3835.0,691.0,2017,Townhouse,01/07/2024,815000.0,49.1434551,-122.588874,"77A Avenue, Forest Knolls, Township of Langley, Metro Vancouver Regional District, British Columbia, V1M 2J6, Canada"
R2899348,2,2,"20211 66 Ave, Langley, BC, Canada",879.0,1,3081.0,682.0,2012,Condo,26/06/2024,599900.0,49.1234503,-122.66357087120225,"20211 B, 66 Avenue, Township of Langley, Metro Vancouver Regional District, British Columbia, V2Y 0L4, Canada"
R2899854,2,1,"20896 57 Ave, Langley, BC, Canada",772.0,1,1494.0,633.0,1998,Condo,26/06/2024,489000.0,49.1060074,-122.6438168,"20896, 57 Ave, City of Langley, Metro Vancouver Regional District, British Columbia, V3A 8S9, Canada"
R2899847,3,3,"20875 80 Ave, Langley, BC, Canada",1550.0,2,3784.0,564.0,2007,Townhouse,26/06/2024,875000.0,49.1477621,-122.638415,"80 Avenue, Township of Langley, Metro Vancouver Regional District, British Columbia, V2Y 0Z5, Canada"
R2898381,4,3,"8068 207St, Langley, BC, Canada",2156.0,4,4195.0,463.0,2014,Townhouse,26/06/2024,1000000.0,,,
R2899856,2,1,"20861 83 Ave, Langley, BC, Canada",793.0,1,2736.0,693.0,2013,Condo,26/06/2024,549900.0,49.1525271,-122.6326166,"83 Avenue, Township of Langley, Metro Vancouver Regional District, British Columbia, V2Y 0J7, Canada"
R2899278,1,1,"23215 Billy Brown Rd, Langley, BC, Canada",942.0,1,3463.0,742.0,2009,Condo,26/06/2024,699900.0,49.17163615,-122.57864968194735,"Waterfront at Bedford Landing, 23215, Billy Brown Road, Fort Langley, Township of Langley, Metro Vancouver Regional District, British Columbia, V1M 0B7, Canada"
R2899786,1,1,"20110 Michaud Cres, Langley, BC, Canada",784.0,2,413000.0,636.0,1995,Condo,26/06/2024,498800.0,49.1007063,-122.6686121,"Michaud Crescent, City of Langley, Metro Vancouver Regional District, British Columbia, V3A 3X4, Canada"
R2903755,3,2,"8570 204St, Langley, BC, Canada",1300.0,3,3946.0,690.0,2016,Townhouse,09/07/2024,898000.0,,,
R2898934,2,2,"21009 56 Ave, Langley, BC, Canada",866.0,2,2908.0,663.0,2011,Condo,25/06/2024,574950.0,49.1043658,-122.6708848,"56 Avenue, City of Langley, Metro Vancouver Regional District, British Columbia, V3A 0E1, Canada"
R2898136,4,2,"21764 50 Ave, Langley, BC, Canada",1922.0,6,5797.0,777.0,1973,SingleFamily,25/06/2024,1495000.0,49.0930478,-122.6194149,"50 Avenue, Murrayville, Township of Langley, Metro Vancouver Regional District, British Columbia, V3A 4H1, Canada"
R2899917,2,2,"20120 56 Ave, Langley, BC, Canada",1134.0,1,2100.0,555.0,1993,Condo,25/06/2024,629900.0,49.1037237,-122.66565343834043,"Blackberry Lane, 20120, 56 Avenue, City of Langley, Metro Vancouver Regional District, British Columbia, V3A 4E5, Canada"
R2900040,3,2,"2087 208St, Langley, BC, Canada",2150.0,0,18923.0,1930.0,1949,SingleFamily,25/06/2024,4150000.0,,,
R2899527,2,2,"9036 208St, Langley, BC, Canada",1406.0,2,3045.0,496.0,1996,Townhouse,25/06/2024,697800.0,,,
R2898846,2,2,"20195 68 Ave, Langley, BC, Canada",1452.0,1,3630.0,530.0,2011,Townhouse,25/06/2024,770000.0,49.1262952,-122.6676183,"68 Avenue, Township of Langley, Metro Vancouver Regional District, British Columbia, V2Y 3B7, Canada"
R2899350,4,2,"3921 204St, Langley, BC, Canada",1937.0,7,4746.0,825.0,1973,SingleFamily,25/06/2024,1599000.0,,,
R2898868,1,1,"8150 207St, Langley, BC, Canada",551.0,1,2590.0,925.0,2021,Condo,24/06/2024,509800.0,,,
R2899204,2,2,"20391 96 Ave, Langley, BC, Canada",1540.0,2,3426.0,480.0,1993,Townhouse,24/06/2024,739900.0,49.1726878,-122.5901895,"96 Avenue, Fort Langley, Township of Langley, Metro Vancouver Regional District, British Columbia, V1M 2R9, Canada"
R2898965,2,2,"6747 203St, Langley, BC, Canada",1253.0,3,3597.0,590.0,2005,Townhouse,24/06/2024,739880.0,,,
R2898850,4,2,"20328 36b Ave, Langley, BC, Canada",1975.0,6,5212.0,748.0,1973,SingleFamily,24/06/2024,1479000.0,49.0689163,-122.6618365,"36B Avenue, Brookswood, Brookswood-Fernridge, Township of Langley, Metro Vancouver Regional District, British Columbia, V3A 2W2, Canada"
R2898414,3,2,"8737 212St, Langley, BC, Canada",1442.0,2,3586.0,533.0,1989,Townhouse,24/06/2024,770000.0,,,
R2898457,8,6,"7531 205St, Langley, BC, Canada",4878.0,0,2834.0,461.0,2024,SingleFamily,24/06/2024,2249000.0,,,
R2898467,2,2,"20416 Park Ave, Langley, BC, Canada",1355.0,1,3031.0,737.0,2021,Condo,23/06/2024,999000.0,49.1027353,-122.654453,"Park Avenue, City of Langley, Metro Vancouver Regional District, British Columbia, V3A 4G2, Canada"
R2898233,3,1,"4929 207a St, Langley, BC, Canada",1018.0,4,2743.0,625.0,1977,Townhouse,23/06/2024,637000.0,49.155589,-122.6480134,"207A Street, Township of Langley, Metro Vancouver Regional District, British Columbia, V2Y 2B2, Canada"
R2899076,3,2,"9397 213St, Langley, BC, Canada",1580.0,4,5312.0,784.0,1985,SingleFamily,23/06/2024,1240000.0,,,
R2898647,2,1,"5415 203St, Langley, BC, Canada",896.0,2,5668.0,3013.0,1958,SingleFamily,23/06/2024,2700000.0,,,
R2898230,1,1,"20727 Willoughby Town Centre Dr, Langley, BC, Canada",552.0,1,2471.0,905.0,2021,Condo,23/06/2024,499800.0,49.1454849,-122.647708,"Willoughby Town Centre Drive, Township of Langley, Metro Vancouver Regional District, British Columbia, V2Y 0L0, Canada"
R2898330,2,2,"6440 197St, Langley, BC, Canada",1138.0,1,2795.0,509.0,1992,Condo,23/06/2024,579990.0,,,
R2898888,2,2,"20367 85 Ave, Langley, BC, Canada",890.0,2,2938.0,819.0,2022,Condo,23/06/2024,729000.0,49.1579034,-122.6490472,"85 Avenue, Walnut Grove, Township of Langley, Metro Vancouver Regional District, British Columbia, V1M 2Y6, Canada"
R2898436,3,2,"6747 203St, Langley, BC, Canada",1375.0,3,3734.0,570.0,2006,Townhouse,23/06/2024,784900.0,,,
R2897447,2,1,"20078 Fraser Highway, Langley, BC, Canada",656.0,1,1540.0,761.0,2015,Condo,20/06/2024,499800.0,49.1088637,-122.6685349,"Fraser Highway, City of Langley, Metro Vancouver Regional District, British Columbia, V3A 4K7, Canada"
R2897692,4,2,"7665 209St, Langley, BC, Canada",1692.0,2,4056.0,531.0,2018,Townhouse,20/06/2024,899999.0,,,
R2896283,3,2,"20540 66 Ave, Langley, BC, Canada",1428.0,2,3752.0,545.0,2002,Townhouse,20/06/2024,779000.0,49.1225229,-122.6513801,"66 Avenue, Township of Langley, Metro Vancouver Regional District, British Columbia, V2Y 3C1, Canada"
R2898084,4,6,"7547 240St, Langley, BC, Canada",5488.0,10,3880.0,1001.0,2010,SingleFamily,20/06/2024,5498000.0,,,
R2893037,2,2,"8157 207St, Langley, BC, Canada",1048.0,2,3446.0,733.0,2016,Condo,20/06/2024,768800.0,,,
R2897080,3,2,"8150 207St, Langley, BC, Canada",1097.0,2,3402.0,682.0,2022,Condo,18/06/2024,749000.0,,,
R2897392,2,2,"20460 Douglas Cres, Langley, BC, Canada",760.0,1,1836.0,749.0,2011,Condo,19/06/2024,569900.0,49.1020562,-122.64933,"Douglas Crescent, City of Langley, Metro Vancouver Regional District, British Columbia, V3A 4B8, Canada"
R2896659,2,2,"5294 204St, Langley, BC, Canada",874.0,2,2096.0,600.0,1982,Condo,18/06/2024,525000.0,,,
R2897844,2,2,"20487 65 Ave, Langley, BC, Canada",864.0,2,3177.0,762.0,2022,Condo,19/06/2024,659000.0,49.1209693,-122.65611203996784,"Building B, 20487, 65 Avenue, Township of Langley, Metro Vancouver Regional District, British Columbia, V2Y 3C1, Canada"
R2897426,5,2,"5231 234St, Langley, BC, Canada",2568.0,6,6115.0,895.0,1971,SingleFamily,19/06/2024,2299000.0,,,
R2896669,4,1,"10376 Mckinnon Cres, Langley, BC, Canada",3144.0,10,8891.0,1430.0,2009,SingleFamily,17/06/2024,4498000.0,49.1837479,-122.6006314,"McKinnon Crescent, Township of Langley, Metro Vancouver Regional District, British Columbia, V1M 4E9, Canada"
R2896538,3,1,"19833 36a Ave, Langley, BC, Canada",1272.0,1,4788.0,1060.0,1971,SingleFamily,17/06/2024,1349000.0,49.0681208,-122.5607886,"36A Avenue, Township of Langley, Metro Vancouver Regional District, British Columbia, V2Z 2J9, Canada"
R2891655,2,2,"20856 76 Ave, Langley, BC, Canada",1290.0,2,3274.0,632.0,2016,Townhouse,17/06/2024,815800.0,49.140891,-122.67593,"76 Avenue, Cloverdale, Township of Langley, Metro Vancouver Regional District, British Columbia, V2Y 1R9, Canada"
R2896482,3,2,"1319 224St, Langley, BC, Canada",1474.0,10,1804.0,2841.0,1956,SingleFamily,17/06/2024,4188000.0,,,
R2895970,4,3,"7138 210St, Langley, BC, Canada",3218.0,4,5544.0,431.0,2017,Townhouse,17/06/2024,1388000.0,,,
R2895117,2,2,"5646 200St, Langley, BC, Canada",1218.0,1,2381.0,491.0,1992,Condo,17/06/2024,599000.0,,,
R2896328,1,1,"5655 210a St, Langley, BC, Canada",706.0,1,2635.0,706.0,2013,Condo,17/06/2024,499000.0,49.1046736,-122.6406086,"210A Street, Murrayville, Township of Langley, Metro Vancouver Regional District, British Columbia, V3A 8L7, Canada"
R2896733,6,6,"20849 44a Ave, Langley, BC, Canada",5210.0,6,8655.0,479.0,2017,SingleFamily,17/06/2024,2499800.0,49.0829899,-122.6145079,"44A Avenue, Murrayville, Township of Langley, Metro Vancouver Regional District, British Columbia, V2Z 1A3, Canada"
R2895355,4,3,"19897 75 A Ave, Langley, BC, Canada",1816.0,2,3900.0,605.0,2022,Townhouse,16/06/2024,1099000.0,,,
R2895766,3,2,"7169 208a St, Langley, BC, Canada",1495.0,2,3957.0,567.0,2018,Townhouse,16/06/2024,848000.0,49.1555332,-122.6450535,"208A Street, Township of Langley, Metro Vancouver Regional District, British Columbia, V2Y 2B2, Canada"
R2895308,6,4,"21003 83b Ave, Langley, BC, Canada",4296.0,6,7578.0,488.0,2009,SingleFamily,16/06/2024,2099900.0,49.1547215,-122.6445501,"83B Avenue, Township of Langley, Metro Vancouver Regional District, British Columbia, V2Y 2B2, Canada"
R2893819,2,2,"20376 86 Ave, Langley, BC, Canada",1613.0,2,3511.0,718.0,2022,Condo,16/06/2024,1158800.0,49.1592043,-122.6752176,"86 Avenue, Carvolth, Township of Langley, Metro Vancouver Regional District, British Columbia, V2Y 0E7, Canada"
R2895529,4,3,"8430 203 A St, Langley, BC, Canada",1529.0,2,3663.0,672.0,2022,Townhouse,16/06/2024,1028000.0,,,
R2894970,3,2,"8538 203 A St, Langley, BC, Canada",1381.0,2,3328.0,622.0,2022,Condo,16/06/2024,859000.0,,,
R2894736,2,1,"5664 200St, Langley, BC, Canada",835.0,1,1542.0,562.0,1985,Condo,16/06/2024,469900.0,,,
